vdm,trash,v1,i2
-0.2,-7.500000000000001e-09,5.0,3.22e-07
-0.19595959595959597,-2.9e-09,5.0,3.3100000000000004e-07
-0.19191919191919193,-1.1000000000000001e-09,5.0,3.25e-07
-0.1878787878787879,-1.5e-09,5.0,3.2100000000000003e-07
-0.18383838383838386,-1e-09,5.0,3.22e-07
-0.17979797979797982,-1.1000000000000001e-09,5.0,3.23e-07
-0.17575757575757578,-1.2e-09,5.0,3.2e-07
-0.1717171717171717,-5e-10,5.0,3.22e-07
-0.1676767676767677,-8e-10,5.0,3.28e-07
-0.16363636363636364,0.0,5.0,3.2400000000000004e-07
-0.15959595959595962,-8e-10,5.0,3.1900000000000004e-07
-0.15555555555555556,-9e-10,5.0,3.1400000000000003e-07
-0.15151515151515152,-3e-10,5.0,3.23e-07
-0.14747474747474748,-7.000000000000001e-10,5.0,3.23e-07
-0.14343434343434344,-8e-10,5.0,3.2400000000000004e-07
-0.1393939393939394,-2e-10,5.0,3.2100000000000003e-07
-0.13535353535353536,-2e-10,5.0,3.2e-07
-0.13131313131313133,-7.000000000000001e-10,5.0,3.18e-07
-0.1272727272727273,-4e-10,5.0,3.2400000000000004e-07
-0.12323232323232325,0.0,5.0,3.1900000000000004e-07
-0.11919191919191921,-7.000000000000001e-10,5.0,3.15e-07
-0.11515151515151516,-4e-10,5.0,3.22e-07
-0.11111111111111112,-6e-10,5.0,3.11e-07
-0.10707070707070708,-1e-09,5.0,3.11e-07
-0.10303030303030304,-7.000000000000001e-10,5.0,3.1e-07
-0.098989898989899,-7.000000000000001e-10,5.0,3.08e-07
-0.09494949494949496,0.0,5.0,3.0700000000000004e-07
-0.09090909090909093,-4e-10,5.0,3.06e-07
-0.08686868686868687,-6e-10,5.0,3.0200000000000003e-07
-0.08282828282828283,-7.000000000000001e-10,5.0,3.0000000000000004e-07
-0.0787878787878788,-1.2e-09,5.0,2.96e-07
-0.07474747474747476,-7.000000000000001e-10,5.0,2.94e-07
-0.07070707070707072,-7.000000000000001e-10,5.0,2.9300000000000004e-07
-0.06666666666666668,-5e-10,5.0,2.8300000000000003e-07
-0.06262626262626264,-2e-10,5.0,2.8e-07
-0.0585858585858586,-1e-10,5.0,2.7800000000000003e-07
-0.054545454545454564,-1e-09,5.0,2.73e-07
-0.050505050505050525,-8e-10,5.0,2.68e-07
-0.046464646464646486,-7.000000000000001e-10,5.0,2.58e-07
-0.04242424242424245,-1.1000000000000001e-09,5.0,2.5900000000000003e-07
