vdm,trash,v1,i1
-0.2,-9e-09,5.0,-9e-10
-0.19595959595959597,-4.1e-09,5.0,-1.2e-09
-0.19191919191919193,-3e-09,5.0,-9e-10
-0.1878787878787879,-2.1e-09,5.0,-3e-10
-0.18383838383838386,-2.4e-09,5.0,9e-10
-0.17979797979797982,-2e-09,5.0,-1e-09
-0.17575757575757578,-2e-09,5.0,-7.000000000000001e-10
-0.1717171717171717,-1.4000000000000001e-09,5.0,-1e-10
-0.1676767676767677,-1.5e-09,5.0,7.000000000000001e-10
-0.16363636363636364,-1.7000000000000001e-09,5.0,-1.3e-09
-0.15959595959595962,-1.5e-09,5.0,-3e-10
-0.15555555555555556,-1.7000000000000001e-09,5.0,0.0
-0.15151515151515152,-1e-09,5.0,1.8e-09
-0.14747474747474748,-1.3e-09,5.0,7.000000000000001e-10
-0.14343434343434344,-1.2e-09,5.0,2.4e-09
-0.1393939393939394,-1.9e-09,5.0,2.8000000000000003e-09
-0.13535353535353536,-9e-10,5.0,4.3000000000000005e-09
-0.13131313131313133,-1.2e-09,5.0,4.8e-09
-0.1272727272727273,-3e-10,5.0,5.4e-09
-0.12323232323232325,-1.1000000000000001e-09,5.0,5.6000000000000005e-09
-0.11919191919191921,-1.7000000000000001e-09,5.0,4.5e-09
-0.11515151515151516,-4e-10,5.0,9.2e-09
-0.11111111111111112,-1.2e-09,5.0,1.31e-08
-0.10707070707070708,-1e-09,5.0,1.28e-08
-0.10303030303030304,-5e-10,5.0,1.17e-08
-0.098989898989899,-9e-10,5.0,1.3400000000000001e-08
-0.09494949494949496,-1.3e-09,5.0,1.74e-08
-0.09090909090909093,-7.000000000000001e-10,5.0,1.88e-08
-0.08686868686868687,-1e-09,5.0,2.07e-08
-0.08282828282828283,-8e-10,5.0,2.16e-08
-0.0787878787878788,-1.5e-09,5.0,2.67e-08
-0.07474747474747476,-1.4000000000000001e-09,5.0,3.02e-08
-0.07070707070707072,-5e-10,5.0,3.5200000000000004e-08
-0.06666666666666668,-7.000000000000001e-10,5.0,4.08e-08
-0.06262626262626264,-1.4000000000000001e-09,5.0,4.17e-08
-0.0585858585858586,-7.000000000000001e-10,5.0,4.72e-08
-0.054545454545454564,-1.2e-09,5.0,5.1500000000000005e-08
-0.050505050505050525,-1.1000000000000001e-09,5.0,5.7300000000000004e-08
-0.046464646464646486,-1.4000000000000001e-09,5.0,6.370000000000001e-08
-0.04242424242424245,-1.2e-09,5.0,7.13e-08
-0.03838383838383841,-1.3e-09,5.0,7.760000000000001e-08
-0.03434343434343434,-1.3e-09,5.0,8.28e-08
-0.030303030303030304,-7.000000000000001e-10,5.0,9.14e-08
-0.026262626262626265,-1e-09,5.0,1.012e-07
-0.022222222222222227,-1e-09,5.0,1.11e-07
-0.018181818181818188,-5e-10,5.0,1.175e-07
-0.01414141414141415,-1.1000000000000001e-09,5.0,1.286e-07
-0.01010101010101011,-1.1000000000000001e-09,5.0,1.345e-07
-0.006060606060606072,-4e-10,5.0,1.445e-07
-0.002020202020202033,-1e-09,5.0,1.547e-07
0.0020202020202020055,-7.000000000000001e-10,5.0,1.632e-07
0.006060606060606044,-8e-10,5.0,1.717e-07
0.010101010101010083,-9e-10,5.0,1.833e-07
0.014141414141414121,-1.4000000000000001e-09,5.0,1.9150000000000001e-07
0.01818181818181816,-1.6e-09,5.0,2.0000000000000002e-07
0.0222222222222222,-1.1000000000000001e-09,5.0,2.0700000000000001e-07
0.026262626262626265,-1.4000000000000001e-09,5.0,2.16e-07
0.030303030303030304,-1.5e-09,5.0,2.2900000000000003e-07
0.03434343434343434,-1.6e-09,5.0,2.3600000000000002e-07
0.03838383838383838,-9e-10,5.0,2.41e-07
0.04242424242424242,-9e-10,5.0,2.5000000000000004e-07
0.04646464646464646,-1.3e-09,5.0,2.53e-07
0.0505050505050505,-8e-10,5.0,2.65e-07
0.05454545454545451,-1.1000000000000001e-09,5.0,2.67e-07
0.058585858585858575,-1e-09,5.0,2.74e-07
0.06262626262626264,-7.000000000000001e-10,5.0,2.7800000000000003e-07
0.06666666666666665,-6e-10,5.0,2.8e-07
