vdm,trash,v1,i2
0.03838383838383838,-8e-10,5.0,8.310000000000001e-08
0.04242424242424242,-8e-10,5.0,7.47e-08
0.04646464646464646,-1.1000000000000001e-09,5.0,7.13e-08
0.0505050505050505,-2e-10,5.0,6.31e-08
0.05454545454545451,-3e-10,5.0,5.91e-08
0.058585858585858575,-3e-10,5.0,5.09e-08
0.06262626262626264,-8e-10,5.0,4.7100000000000005e-08
0.06666666666666665,-9e-10,5.0,4.31e-08
0.07070707070707072,-9e-10,5.0,3.94e-08
0.07474747474747473,-8e-10,5.0,3.36e-08
0.0787878787878788,-8e-10,5.0,2.95e-08
0.0828282828282828,-7.000000000000001e-10,5.0,2.69e-08
0.08686868686868687,-6e-10,5.0,2.47e-08
0.09090909090909088,-8e-10,5.0,2.23e-08
0.09494949494949495,-6e-10,5.0,1.8300000000000002e-08
0.09898989898989896,-6e-10,5.0,1.63e-08
0.10303030303030303,-2e-10,5.0,1.21e-08
0.10707070707070704,-1.2e-09,5.0,1.04e-08
0.1111111111111111,-5e-10,5.0,1.02e-08
0.11515151515151512,-7.000000000000001e-10,5.0,8.5e-09
0.11919191919191918,-8e-10,5.0,8.2e-09
0.1232323232323232,-6e-10,5.0,7.1e-09
0.12727272727272726,-3e-10,5.0,6.5e-09
0.13131313131313133,-7.000000000000001e-10,5.0,3.3e-09
0.13535353535353534,-5e-10,5.0,5.8e-09
0.1393939393939394,-8e-10,5.0,3.4000000000000003e-09
0.14343434343434341,-8e-10,5.0,2.8000000000000003e-09
0.14747474747474748,-4e-10,5.0,3.5000000000000003e-09
0.1515151515151515,-9e-10,5.0,4e-10
0.15555555555555556,-4e-10,5.0,1.2e-09
0.15959595959595957,-1.3e-09,5.0,1.3e-09
0.16363636363636364,-9e-10,5.0,0.0
0.16767676767676765,-1.2e-09,5.0,-4e-10
0.1717171717171717,-5e-10,5.0,-3e-10
0.17575757575757572,-7.000000000000001e-10,5.0,-1.2e-09
0.1797979797979798,-4e-10,5.0,-2.1e-09
0.1838383838383838,-7.000000000000001e-10,5.0,-1.6e-09
0.18787878787878787,-1.1000000000000001e-09,5.0,-1.1000000000000001e-09
0.19191919191919193,-1.6e-09,5.0,-1.5e-09
0.19595959595959594,-1e-09,5.0,7.000000000000001e-10
0.2,-2e-10,5.0,-2.5e-09
