vdm,trash,v1,i2
-0.2,-9.900000000000001e-09,5.0,3.25e-07
-0.19595959595959597,-3.9e-09,5.0,3.2100000000000003e-07
-0.19191919191919193,-2.8000000000000003e-09,5.0,3.23e-07
-0.1878787878787879,-2.7e-09,5.0,3.2100000000000003e-07
-0.18383838383838386,-2.3e-09,5.0,3.18e-07
-0.17979797979797982,-2e-09,5.0,3.18e-07
-0.17575757575757578,-1.6e-09,5.0,3.2e-07
-0.1717171717171717,-1.7000000000000001e-09,5.0,3.23e-07
-0.1676767676767677,-1.4000000000000001e-09,5.0,3.23e-07
-0.16363636363636364,-1.5e-09,5.0,3.1900000000000004e-07
-0.15959595959595962,-1.2e-09,5.0,3.2e-07
-0.15555555555555556,-1e-09,5.0,3.1400000000000003e-07
-0.15151515151515152,-1.3e-09,5.0,3.16e-07
-0.14747474747474748,-1.2e-09,5.0,3.1900000000000004e-07
-0.14343434343434344,-1.4000000000000001e-09,5.0,3.1900000000000004e-07
-0.1393939393939394,-1.7000000000000001e-09,5.0,3.1200000000000004e-07
-0.13535353535353536,-1.5e-09,5.0,3.16e-07
-0.13131313131313133,-1e-09,5.0,3.23e-07
-0.1272727272727273,-1.1000000000000001e-09,5.0,3.13e-07
-0.12323232323232325,-1.4000000000000001e-09,5.0,3.13e-07
-0.11919191919191921,-9e-10,5.0,3.0900000000000003e-07
-0.11515151515151516,-1e-09,5.0,3.08e-07
-0.11111111111111112,-1.4000000000000001e-09,5.0,3.1e-07
-0.10707070707070708,-1.3e-09,5.0,3.0700000000000004e-07
-0.10303030303030304,-1.3e-09,5.0,3.08e-07
-0.098989898989899,-9e-10,5.0,3.04e-07
-0.09494949494949496,-1.1000000000000001e-09,5.0,3.04e-07
-0.09090909090909093,-9e-10,5.0,3.03e-07
-0.08686868686868687,-1.2e-09,5.0,2.99e-07
-0.08282828282828283,-6e-10,5.0,2.97e-07
-0.0787878787878788,-1.3e-09,5.0,2.91e-07
-0.07474747474747476,-8e-10,5.0,2.8800000000000004e-07
-0.07070707070707072,-7.000000000000001e-10,5.0,2.82e-07
-0.06666666666666668,-1e-09,5.0,2.8e-07
-0.06262626262626264,-9e-10,5.0,2.74e-07
-0.0585858585858586,-1.6e-09,5.0,2.7e-07
-0.054545454545454564,-1.4000000000000001e-09,5.0,2.6900000000000004e-07
-0.050505050505050525,-1.2e-09,5.0,2.6400000000000003e-07
-0.046464646464646486,-1.2e-09,5.0,2.54e-07
-0.04242424242424245,-1e-09,5.0,2.4500000000000004e-07
-0.03838383838383841,-5e-10,5.0,2.41e-07
-0.03434343434343434,-1e-09,5.0,2.32e-07
-0.030303030303030304,-7.000000000000001e-10,5.0,2.28e-07
-0.026262626262626265,-9e-10,5.0,2.2e-07
-0.022222222222222227,-8e-10,5.0,2.1300000000000001e-07
-0.018181818181818188,-1.8e-09,5.0,1.96e-07
-0.01414141414141415,-8e-10,5.0,1.9400000000000002e-07
-0.01010101010101011,-8e-10,5.0,1.8200000000000002e-07
-0.006060606060606072,-7.000000000000001e-10,5.0,1.72e-07
-0.002020202020202033,-9e-10,5.0,1.66e-07
0.0020202020202020055,-1.4000000000000001e-09,5.0,1.53e-07
0.006060606060606044,-8e-10,5.0,1.4500000000000001e-07
0.010101010101010083,-1.3e-09,5.0,1.35e-07
0.014141414141414121,-1.4000000000000001e-09,5.0,1.3200000000000002e-07
0.01818181818181816,-1.2e-09,5.0,1.2000000000000002e-07
0.0222222222222222,-9e-10,5.0,1.0900000000000001e-07
0.026262626262626265,-7.000000000000001e-10,5.0,1.01e-07
0.030303030303030304,-5e-10,5.0,9.860000000000001e-08
0.03434343434343434,-9e-10,5.0,8.870000000000001e-08
0.03838383838383838,-6e-10,5.0,8.11e-08
0.04242424242424242,-1.1000000000000001e-09,5.0,7.56e-08
0.04646464646464646,-9e-10,5.0,7.13e-08
0.0505050505050505,-8e-10,5.0,6.16e-08
0.05454545454545451,-9e-10,5.0,5.72e-08
0.058585858585858575,-7.000000000000001e-10,5.0,4.95e-08
0.06262626262626264,-7.000000000000001e-10,5.0,4.67e-08
0.06666666666666665,-1e-09,5.0,4.17e-08
0.07070707070707072,-1.1000000000000001e-09,5.0,3.91e-08
0.07474747474747473,-6e-10,5.0,3.4400000000000004e-08
0.0787878787878788,-1.1000000000000001e-09,5.0,2.7900000000000002e-08
0.0828282828282828,-1.3e-09,5.0,2.63e-08
0.08686868686868687,-9e-10,5.0,2.34e-08
0.09090909090909088,-6e-10,5.0,2.26e-08
0.09494949494949495,-9e-10,5.0,2e-08
0.09898989898989896,-1e-09,5.0,1.74e-08
0.10303030303030303,-5e-10,5.0,1.35e-08
0.10707070707070704,-1.2e-09,5.0,1.39e-08
0.1111111111111111,-1.6e-09,5.0,9.6e-09
0.11515151515151512,-8e-10,5.0,7.7e-09
0.11919191919191918,-1.4000000000000001e-09,5.0,1.05e-08
0.1232323232323232,-7.000000000000001e-10,5.0,4.7e-09
0.12727272727272726,-8e-10,5.0,6.3e-09
0.13131313131313133,-7.000000000000001e-10,5.0,5e-09
0.13535353535353534,-8e-10,5.0,3.7e-09
0.1393939393939394,-6e-10,5.0,1.3e-09
0.14343434343434341,-1.1000000000000001e-09,5.0,3.3e-09
0.14747474747474748,-6e-10,5.0,5.1e-09
0.1515151515151515,-1.1000000000000001e-09,5.0,2.4e-09
0.15555555555555556,-1.2e-09,5.0,1.2e-09
0.15959595959595957,-1.2e-09,5.0,1.4000000000000001e-09
0.16363636363636364,-1.1000000000000001e-09,5.0,3.1e-09
0.16767676767676765,-1.3e-09,5.0,6e-10
0.1717171717171717,-1.1000000000000001e-09,5.0,2e-10
0.17575757575757572,-1e-09,5.0,2e-10
0.1797979797979798,-5e-10,5.0,1.2e-09
0.1838383838383838,-9e-10,5.0,-8e-10
0.18787878787878787,-1e-09,5.0,2.3e-09
0.19191919191919193,-1.1000000000000001e-09,5.0,-1.2e-09
0.19595959595959594,-1.1000000000000001e-09,5.0,-6e-10
0.2,-5e-10,5.0,5e-10
