vdm,trash,v2,i2
-0.2,-9.8e-09,5.0,2.98e-07
-0.19595959595959597,-4.2e-09,5.0,2.8300000000000003e-07
-0.19191919191919193,-3.1e-09,5.0,2.8800000000000004e-07
-0.1878787878787879,-2.9e-09,5.0,2.86e-07
-0.18383838383838386,-2.5e-09,5.0,2.9500000000000003e-07
-0.17979797979797982,-1.9e-09,5.0,2.94e-07
-0.17575757575757578,-1.6e-09,5.0,2.91e-07
-0.1717171717171717,-1.4000000000000001e-09,5.0,2.9000000000000003e-07
-0.1676767676767677,-2e-09,5.0,2.87e-07
-0.16363636363636364,-1.8e-09,5.0,2.87e-07
-0.15959595959595962,-1.4000000000000001e-09,5.0,2.91e-07
-0.15555555555555556,-1.4000000000000001e-09,5.0,2.9300000000000004e-07
-0.15151515151515152,-1.1000000000000001e-09,5.0,2.9000000000000003e-07
-0.14747474747474748,-1.8e-09,5.0,2.86e-07
-0.14343434343434344,-1.5e-09,5.0,2.8800000000000004e-07
-0.1393939393939394,-1.1000000000000001e-09,5.0,2.9000000000000003e-07
-0.13535353535353536,-1.1000000000000001e-09,5.0,2.87e-07
-0.13131313131313133,-1.5e-09,5.0,2.91e-07
-0.1272727272727273,-1.3e-09,5.0,2.8800000000000004e-07
-0.12323232323232325,-1.5e-09,5.0,2.82e-07
-0.11919191919191921,-1.2e-09,5.0,2.82e-07
-0.11515151515151516,-9e-10,5.0,2.77e-07
-0.11111111111111112,-1.4000000000000001e-09,5.0,2.84e-07
-0.10707070707070708,-1.2e-09,5.0,2.8100000000000004e-07
-0.10303030303030304,-9e-10,5.0,2.8100000000000004e-07
-0.098989898989899,-1.2e-09,5.0,2.77e-07
-0.09494949494949496,-1.3e-09,5.0,2.73e-07
-0.09090909090909093,-9e-10,5.0,2.72e-07
-0.08686868686868687,-1e-09,5.0,2.6900000000000004e-07
-0.08282828282828283,-8e-10,5.0,2.67e-07
-0.0787878787878788,-1.2e-09,5.0,2.6400000000000003e-07
-0.07474747474747476,-1.3e-09,5.0,2.62e-07
-0.07070707070707072,-1.1000000000000001e-09,5.0,2.58e-07
-0.06666666666666668,-8e-10,5.0,2.51e-07
-0.06262626262626264,-1e-09,5.0,2.5200000000000003e-07
