,vdm,v,i1,i2
0,-0.23,2.0380000000000003,4.96e-08,6.3e-06
1,-0.2253535353535353,2.0380000000000003,5.65e-08,6.83e-06
2,-0.2207070707070707,2.0380000000000003,6.16e-08,6.82e-06
3,-0.216060606060606,2.0380000000000003,7.02e-08,6.81e-06
4,-0.2114141414141414,2.0380000000000003,7.91e-08,6.81e-06
5,-0.2067676767676767,2.0380000000000003,9.260000000000001e-08,6.79e-06
6,-0.2021212121212121,2.0380000000000003,1.055e-07,6.78e-06
7,-0.1974747474747474,2.0380000000000003,1.175e-07,6.77e-06
8,-0.1928282828282828,2.0380000000000003,1.331e-07,6.75e-06
9,-0.1881818181818181,2.0380000000000003,1.536e-07,6.73e-06
10,-0.1835353535353535,2.0380000000000003,1.754e-07,6.71e-06
11,-0.1788888888888889,2.0380000000000003,1.96e-07,6.69e-06
12,-0.1742424242424242,2.0380000000000003,2.2300000000000002e-07,6.66e-06
13,-0.1695959595959596,2.04,2.470000000000001e-07,6.63e-06
14,-0.1649494949494949,2.04,2.8e-07,6.6e-06
15,-0.1603030303030303,2.04,3.08e-07,6.57e-06
16,-0.1556565656565656,2.04,3.500000000000001e-07,6.53e-06
17,-0.151010101010101,2.04,3.89e-07,6.4900000000000005e-06
18,-0.1463636363636363,2.04,4.33e-07,6.45e-06
19,-0.1417171717171717,2.0420000000000003,4.82e-07,6.4e-06
20,-0.137070707070707,2.0420000000000003,5.350000000000001e-07,6.34e-06
21,-0.1324242424242424,2.0420000000000003,5.84e-07,6.3e-06
22,-0.1277777777777777,2.0420000000000003,6.44e-07,6.24e-06
23,-0.1231313131313131,2.044,7.12e-07,6.17e-06
24,-0.1184848484848484,2.044,7.760000000000001e-07,6.11e-06
25,-0.1138383838383838,2.044,8.53e-07,6.04e-06
26,-0.1091919191919191,2.0460000000000003,9.25e-07,5.9600000000000005e-06
27,-0.1045454545454545,2.0460000000000003,9.98e-07,5.8800000000000005e-06
28,-0.0998989898989899,2.048,1.0790000000000002e-06,5.81e-06
29,-0.0952525252525252,2.048,1.162e-06,5.72e-06
30,-0.0906060606060606,2.048,1.261e-06,5.63e-06
31,-0.0859595959595959,2.05,1.339e-06,5.55e-06
32,-0.0813131313131313,2.05,1.4370000000000002e-06,5.45e-06
33,-0.0766666666666666,2.052,1.543e-06,5.34e-06
34,-0.072020202020202,2.052,1.6400000000000002e-06,5.25e-06
35,-0.0673737373737373,2.054,1.746e-06,5.14e-06
36,-0.0627272727272727,2.056,1.864e-06,5.03e-06
37,-0.058080808080808,2.056,1.9770000000000003e-06,4.92e-06
38,-0.0534343434343434,2.058,2.04e-06,4.81e-06
39,-0.0487878787878787,2.058,2.15e-06,4.69e-06
40,-0.0441414141414141,2.06,2.28e-06,4.56e-06
41,-0.0394949494949495,2.062,2.4e-06,4.43e-06
42,-0.0348484848484848,2.064,2.53e-06,4.31e-06
43,-0.0302020202020202,2.066,2.66e-06,4.17e-06
44,-0.0255555555555555,2.066,2.79e-06,4.05e-06
45,-0.0209090909090909,2.068,2.92e-06,3.9300000000000005e-06
46,-0.0162626262626262,2.07,3.05e-06,3.79e-06
47,-0.0116161616161616,2.072,3.19e-06,3.65e-06
48,-0.0069696969696969,2.074,3.32e-06,3.53e-06
49,-0.0023232323232323,2.076,3.45e-06,3.4e-06
50,0.0023232323232323,2.078,3.59e-06,3.25e-06
51,0.0069696969696969,2.08,3.71e-06,3.13e-06
