vdm	V(n001)	I(V1)	I(V3)
-4.599999999999835e-02	2.533952e+00	7.263684e-09	2.618479e-08
-4.559999999999835e-02	2.533858e+00	7.330284e-09	2.611832e-08
-4.519999999999835e-02	2.533764e+00	7.397253e-09	2.605148e-08
-4.479999999999836e-02	2.533669e+00	7.464587e-09	2.598428e-08
-4.439999999999836e-02	2.533573e+00	7.532286e-09	2.591671e-08
-4.399999999999836e-02	2.533477e+00	7.600350e-09	2.584878e-08
-4.359999999999836e-02	2.533380e+00	7.668774e-09	2.578049e-08
-4.319999999999836e-02	2.533282e+00	7.737560e-09	2.571184e-08
-4.279999999999837e-02	2.533183e+00	7.806705e-09	2.564283e-08
-4.239999999999837e-02	2.533084e+00	7.876206e-09	2.557347e-08
-4.199999999999837e-02	2.532984e+00	7.946064e-09	2.550375e-08
-4.159999999999837e-02	2.532883e+00	8.016276e-09	2.543368e-08
-4.119999999999838e-02	2.532782e+00	8.086840e-09	2.536325e-08
-4.079999999999838e-02	2.532680e+00	8.157754e-09	2.529248e-08
-4.039999999999838e-02	2.532577e+00	8.229017e-09	2.522136e-08
-3.999999999999838e-02	2.532473e+00	8.300628e-09	2.514989e-08
-3.959999999999839e-02	2.532369e+00	8.372583e-09	2.507808e-08
-3.919999999999839e-02	2.532264e+00	8.444881e-09	2.500593e-08
-3.879999999999839e-02	2.532158e+00	8.517520e-09	2.493344e-08
-3.839999999999839e-02	2.532051e+00	8.590498e-09	2.486061e-08
-3.799999999999840e-02	2.531944e+00	8.663813e-09	2.478744e-08
-3.759999999999840e-02	2.531836e+00	8.737463e-09	2.471394e-08
-3.719999999999840e-02	2.531727e+00	8.811445e-09	2.464011e-08
-3.679999999999840e-02	2.531618e+00	8.885758e-09	2.456595e-08
-3.639999999999841e-02	2.531507e+00	8.960400e-09	2.449146e-08
-3.599999999999841e-02	2.531396e+00	9.035366e-09	2.441664e-08
-3.559999999999841e-02	2.531285e+00	9.110657e-09	2.434151e-08
-3.519999999999841e-02	2.531172e+00	9.186270e-09	2.426605e-08
-3.479999999999842e-02	2.531059e+00	9.262200e-09	2.419028e-08
-3.439999999999842e-02	2.530945e+00	9.338447e-09	2.411419e-08
-3.399999999999842e-02	2.530830e+00	9.415009e-09	2.403778e-08
-3.359999999999842e-02	2.530715e+00	9.491882e-09	2.396107e-08
-3.319999999999843e-02	2.530598e+00	9.569064e-09	2.388405e-08
-3.279999999999843e-02	2.530482e+00	9.646553e-09	2.380672e-08
-3.239999999999843e-02	2.530364e+00	9.724345e-09	2.372909e-08
-3.199999999999843e-02	2.530245e+00	9.802438e-09	2.365116e-08
-3.159999999999843e-02	2.530126e+00	9.880829e-09	2.357294e-08
-3.119999999999843e-02	2.530006e+00	9.959517e-09	2.349442e-08
-3.079999999999843e-02	2.529885e+00	1.003850e-08	2.341560e-08
-3.039999999999843e-02	2.529763e+00	1.011777e-08	2.333650e-08
-2.999999999999843e-02	2.529641e+00	1.019733e-08	2.325711e-08
-2.959999999999843e-02	2.529518e+00	1.027717e-08	2.317744e-08
-2.919999999999843e-02	2.529394e+00	1.035729e-08	2.309749e-08
-2.879999999999843e-02	2.529270e+00	1.043770e-08	2.301726e-08
-2.839999999999843e-02	2.529144e+00	1.051837e-08	2.293675e-08
-2.799999999999843e-02	2.529018e+00	1.059932e-08	2.285597e-08
-2.759999999999842e-02	2.528891e+00	1.068054e-08	2.277493e-08
-2.719999999999842e-02	2.528764e+00	1.076203e-08	2.269362e-08
-2.679999999999842e-02	2.528635e+00	1.084378e-08	2.261205e-08
-2.639999999999842e-02	2.528506e+00	1.092579e-08	2.253022e-08
-2.599999999999842e-02	2.528376e+00	1.100806e-08	2.244813e-08
-2.559999999999842e-02	2.528245e+00	1.109058e-08	2.236579e-08
-2.519999999999842e-02	2.528113e+00	1.117336e-08	2.228320e-08
-2.479999999999842e-02	2.527981e+00	1.125638e-08	2.220036e-08
-2.439999999999842e-02	2.527848e+00	1.133964e-08	2.211728e-08
-2.399999999999841e-02	2.527714e+00	1.142315e-08	2.203396e-08
-2.359999999999841e-02	2.527579e+00	1.150689e-08	2.195040e-08
-2.319999999999841e-02	2.527444e+00	1.159087e-08	2.186661e-08
-2.279999999999841e-02	2.527307e+00	1.167507e-08	2.178259e-08
-2.239999999999841e-02	2.527170e+00	1.175951e-08	2.169835e-08
-2.199999999999841e-02	2.527032e+00	1.184417e-08	2.161388e-08
-2.159999999999841e-02	2.526894e+00	1.192905e-08	2.152919e-08
-2.119999999999841e-02	2.526754e+00	1.201414e-08	2.144429e-08
-2.079999999999841e-02	2.526614e+00	1.209945e-08	2.135917e-08
-2.039999999999841e-02	2.526473e+00	1.218497e-08	2.127384e-08
-1.999999999999840e-02	2.526331e+00	1.227070e-08	2.118832e-08
-1.959999999999840e-02	2.526189e+00	1.235663e-08	2.110258e-08
-1.919999999999840e-02	2.526046e+00	1.244276e-08	2.101665e-08
-1.879999999999840e-02	2.525901e+00	1.252908e-08	2.093053e-08
-1.839999999999840e-02	2.525756e+00	1.261559e-08	2.084421e-08
-1.799999999999840e-02	2.525611e+00	1.270230e-08	2.075771e-08
-1.759999999999840e-02	2.525464e+00	1.278918e-08	2.067103e-08
-1.719999999999840e-02	2.525317e+00	1.287625e-08	2.058416e-08
-1.679999999999840e-02	2.525169e+00	1.296350e-08	2.049712e-08
-1.639999999999840e-02	2.525020e+00	1.305092e-08	2.040991e-08
-1.599999999999839e-02	2.524870e+00	1.313850e-08	2.032253e-08
-1.559999999999839e-02	2.524719e+00	1.322625e-08	2.023499e-08
-1.519999999999840e-02	2.524568e+00	1.331417e-08	2.014728e-08
-1.479999999999840e-02	2.524416e+00	1.340224e-08	2.005942e-08
-1.439999999999840e-02	2.524263e+00	1.349047e-08	1.997141e-08
-1.399999999999840e-02	2.524110e+00	1.357884e-08	1.988325e-08
-1.359999999999840e-02	2.523955e+00	1.366736e-08	1.979494e-08
-1.319999999999840e-02	2.523800e+00	1.375603e-08	1.970649e-08
-1.279999999999840e-02	2.523644e+00	1.384483e-08	1.961790e-08
-1.239999999999840e-02	2.523487e+00	1.393376e-08	1.952918e-08
-1.199999999999840e-02	2.523329e+00	1.402283e-08	1.944034e-08
-1.159999999999840e-02	2.523171e+00	1.411202e-08	1.935136e-08
-1.119999999999840e-02	2.523011e+00	1.420134e-08	1.926227e-08
-1.079999999999840e-02	2.522851e+00	1.429077e-08	1.917306e-08
-1.039999999999840e-02	2.522690e+00	1.438031e-08	1.908373e-08
-9.999999999998404e-03	2.522529e+00	1.446997e-08	1.899430e-08
-9.599999999998405e-03	2.522366e+00	1.455973e-08	1.890476e-08
-9.199999999998406e-03	2.522203e+00	1.464960e-08	1.881512e-08
-8.799999999998406e-03	2.522039e+00	1.473956e-08	1.872539e-08
-8.399999999998407e-03	2.521874e+00	1.482962e-08	1.863556e-08
-7.999999999998408e-03	2.521708e+00	1.491976e-08	1.854564e-08
-7.599999999998408e-03	2.521542e+00	1.501000e-08	1.845564e-08
-7.199999999998407e-03	2.521374e+00	1.510031e-08	1.836556e-08
-6.799999999998407e-03	2.521206e+00	1.519070e-08	1.827540e-08
-6.399999999998407e-03	2.521037e+00	1.528116e-08	1.818517e-08
-5.999999999998407e-03	2.520867e+00	1.537169e-08	1.809487e-08
-5.599999999998407e-03	2.520697e+00	1.546229e-08	1.800451e-08
-5.199999999998406e-03	2.520525e+00	1.555295e-08	1.791409e-08
-4.799999999998406e-03	2.520353e+00	1.564366e-08	1.782361e-08
-4.399999999998406e-03	2.520180e+00	1.573443e-08	1.773309e-08
-3.999999999998406e-03	2.520007e+00	1.582524e-08	1.764251e-08
-3.599999999998406e-03	2.519832e+00	1.591610e-08	1.755189e-08
-3.199999999998406e-03	2.519657e+00	1.600700e-08	1.746124e-08
-2.799999999998405e-03	2.519480e+00	1.609793e-08	1.737055e-08
-2.399999999998405e-03	2.519303e+00	1.618890e-08	1.727983e-08
-1.999999999998405e-03	2.519125e+00	1.627989e-08	1.718908e-08
-1.599999999998405e-03	2.518947e+00	1.637090e-08	1.709831e-08
-1.199999999998405e-03	2.518768e+00	1.646194e-08	1.700753e-08
-7.999999999984051e-04	2.518587e+00	1.655298e-08	1.691673e-08
-3.999999999984050e-04	2.518406e+00	1.664404e-08	1.682592e-08
1.594969815943426e-15	2.518224e+00	1.673511e-08	1.673511e-08
4.000000000015950e-04	2.518042e+00	1.682617e-08	1.664429e-08
8.000000000015950e-04	2.517858e+00	1.691724e-08	1.655348e-08
1.200000000001595e-03	2.517674e+00	1.700829e-08	1.646268e-08
1.600000000001595e-03	2.517489e+00	1.709934e-08	1.637189e-08
2.000000000001595e-03	2.517303e+00	1.719037e-08	1.628112e-08
2.400000000001595e-03	2.517116e+00	1.728138e-08	1.619036e-08
2.800000000001595e-03	2.516929e+00	1.737237e-08	1.609964e-08
3.200000000001596e-03	2.516741e+00	1.746333e-08	1.600893e-08
3.600000000001596e-03	2.516551e+00	1.755425e-08	1.591827e-08
4.000000000001596e-03	2.516361e+00	1.764515e-08	1.582764e-08
4.400000000001596e-03	2.516171e+00	1.773600e-08	1.573705e-08
4.800000000001596e-03	2.515979e+00	1.782680e-08	1.564651e-08
5.200000000001597e-03	2.515787e+00	1.791756e-08	1.555602e-08
5.600000000001597e-03	2.515594e+00	1.800827e-08	1.546558e-08
6.000000000001597e-03	2.515400e+00	1.809892e-08	1.537520e-08
6.400000000001597e-03	2.515205e+00	1.818950e-08	1.528488e-08
6.800000000001597e-03	2.515010e+00	1.828002e-08	1.519463e-08
7.200000000001597e-03	2.514813e+00	1.837048e-08	1.510445e-08
7.600000000001598e-03	2.514616e+00	1.846085e-08	1.501434e-08
8.000000000001598e-03	2.514418e+00	1.855115e-08	1.492431e-08
8.400000000001597e-03	2.514219e+00	1.864137e-08	1.483437e-08
8.800000000001596e-03	2.514020e+00	1.873150e-08	1.474451e-08
9.200000000001596e-03	2.513819e+00	1.882155e-08	1.465475e-08
9.600000000001595e-03	2.513618e+00	1.891149e-08	1.456508e-08
1.000000000000159e-02	2.513416e+00	1.900134e-08	1.447551e-08
1.040000000000159e-02	2.513213e+00	1.909109e-08	1.438604e-08
1.080000000000159e-02	2.513010e+00	1.918073e-08	1.429669e-08
1.120000000000159e-02	2.512805e+00	1.927025e-08	1.420744e-08
1.160000000000159e-02	2.512600e+00	1.935967e-08	1.411831e-08
1.200000000000159e-02	2.512394e+00	1.944897e-08	1.402930e-08
1.240000000000159e-02	2.512187e+00	1.953814e-08	1.394041e-08
1.280000000000159e-02	2.511980e+00	1.962718e-08	1.385165e-08
1.320000000000159e-02	2.511771e+00	1.971610e-08	1.376302e-08
1.360000000000159e-02	2.511562e+00	1.980488e-08	1.367453e-08
1.400000000000159e-02	2.511352e+00	1.989352e-08	1.358618e-08
1.440000000000159e-02	2.511141e+00	1.998202e-08	1.349797e-08
1.480000000000159e-02	2.510930e+00	2.007037e-08	1.340991e-08
1.520000000000159e-02	2.510717e+00	2.015858e-08	1.332200e-08
1.560000000000158e-02	2.510504e+00	2.024663e-08	1.323424e-08
1.600000000000159e-02	2.510290e+00	2.033452e-08	1.314665e-08
1.640000000000159e-02	2.510075e+00	2.042224e-08	1.305921e-08
1.680000000000159e-02	2.509860e+00	2.050981e-08	1.297195e-08
1.720000000000159e-02	2.509643e+00	2.059720e-08	1.288485e-08
1.760000000000159e-02	2.509426e+00	2.068442e-08	1.279793e-08
1.800000000000159e-02	2.509208e+00	2.077146e-08	1.271119e-08
1.840000000000159e-02	2.508989e+00	2.085832e-08	1.262463e-08
1.880000000000159e-02	2.508770e+00	2.094500e-08	1.253826e-08
1.920000000000159e-02	2.508549e+00	2.103149e-08	1.245207e-08
1.960000000000160e-02	2.508328e+00	2.111779e-08	1.236608e-08
2.000000000000160e-02	2.508106e+00	2.120389e-08	1.228029e-08
2.040000000000160e-02	2.507884e+00	2.128979e-08	1.219469e-08
2.080000000000160e-02	2.507660e+00	2.137549e-08	1.210930e-08
2.120000000000160e-02	2.507436e+00	2.146098e-08	1.202412e-08
2.160000000000160e-02	2.507211e+00	2.154626e-08	1.193914e-08
2.200000000000160e-02	2.506985e+00	2.163133e-08	1.185439e-08
2.240000000000160e-02	2.506758e+00	2.171618e-08	1.176985e-08
2.280000000000160e-02	2.506531e+00	2.180082e-08	1.168553e-08
2.320000000000160e-02	2.506303e+00	2.188522e-08	1.160144e-08
2.360000000000161e-02	2.506073e+00	2.196940e-08	1.151757e-08
2.400000000000161e-02	2.505844e+00	2.205335e-08	1.143394e-08
2.440000000000161e-02	2.505613e+00	2.213707e-08	1.135054e-08
2.480000000000161e-02	2.505382e+00	2.222054e-08	1.126738e-08
2.520000000000161e-02	2.505150e+00	2.230378e-08	1.118447e-08
2.560000000000161e-02	2.504917e+00	2.238677e-08	1.110180e-08
2.600000000000161e-02	2.504683e+00	2.246952e-08	1.101937e-08
2.640000000000161e-02	2.504449e+00	2.255201e-08	1.093720e-08
2.680000000000161e-02	2.504213e+00	2.263425e-08	1.085529e-08
2.720000000000162e-02	2.503977e+00	2.271623e-08	1.077363e-08
2.760000000000162e-02	2.503741e+00	2.279796e-08	1.069223e-08
2.800000000000162e-02	2.503503e+00	2.287942e-08	1.061110e-08
2.840000000000162e-02	2.503265e+00	2.296061e-08	1.053023e-08
2.880000000000162e-02	2.503026e+00	2.304153e-08	1.044964e-08
2.920000000000162e-02	2.502786e+00	2.312219e-08	1.036932e-08
2.960000000000162e-02	2.502545e+00	2.320256e-08	1.028927e-08
3.000000000000162e-02	2.502304e+00	2.328266e-08	1.020951e-08
3.040000000000162e-02	2.502061e+00	2.336248e-08	1.013002e-08
3.080000000000162e-02	2.501818e+00	2.344201e-08	1.005083e-08
3.120000000000163e-02	2.501575e+00	2.352126e-08	9.971915e-09
3.160000000000163e-02	2.501330e+00	2.360021e-08	9.893296e-09
3.200000000000162e-02	2.501085e+00	2.367888e-08	9.814970e-09
3.240000000000162e-02	2.500839e+00	2.375724e-08	9.736941e-09
3.280000000000162e-02	2.500592e+00	2.383531e-08	9.659210e-09
3.320000000000162e-02	2.500345e+00	2.391308e-08	9.581782e-09
3.360000000000161e-02	2.500097e+00	2.399055e-08	9.504657e-09
3.400000000000161e-02	2.499848e+00	2.406771e-08	9.427839e-09
3.440000000000161e-02	2.499598e+00	2.414456e-08	9.351331e-09
3.480000000000161e-02	2.499347e+00	2.422110e-08	9.275134e-09
3.520000000000161e-02	2.499096e+00	2.429733e-08	9.199253e-09
3.560000000000160e-02	2.498844e+00	2.437324e-08	9.123688e-09
3.600000000000160e-02	2.498591e+00	2.444884e-08	9.048442e-09
3.640000000000160e-02	2.498338e+00	2.452411e-08	8.973518e-09
3.680000000000160e-02	2.498084e+00	2.459906e-08	8.898918e-09
3.720000000000159e-02	2.497828e+00	2.467369e-08	8.824644e-09
3.760000000000159e-02	2.497573e+00	2.474798e-08	8.750698e-09
3.800000000000159e-02	2.497316e+00	2.482195e-08	8.677083e-09
3.840000000000159e-02	2.497059e+00	2.489559e-08	8.603801e-09
3.880000000000158e-02	2.496801e+00	2.496889e-08	8.530854e-09
3.920000000000158e-02	2.496542e+00	2.504185e-08	8.458244e-09
3.960000000000158e-02	2.496283e+00	2.511448e-08	8.385973e-09
4.000000000000158e-02	2.496023e+00	2.518677e-08	8.314043e-09
4.040000000000157e-02	2.495762e+00	2.525872e-08	8.242456e-09
4.080000000000157e-02	2.495500e+00	2.533032e-08	8.171214e-09
4.120000000000157e-02	2.495238e+00	2.540157e-08	8.100319e-09
4.160000000000157e-02	2.494975e+00	2.547248e-08	8.029772e-09
4.200000000000156e-02	2.494711e+00	2.554304e-08	7.959575e-09
4.240000000000156e-02	2.494447e+00	2.561325e-08	7.889732e-09
4.280000000000156e-02	2.494182e+00	2.568310e-08	7.820241e-09
4.320000000000156e-02	2.493916e+00	2.575261e-08	7.751106e-09
4.360000000000155e-02	2.493649e+00	2.582175e-08	7.682329e-09
4.400000000000155e-02	2.493382e+00	2.589053e-08	7.613910e-09
4.440000000000155e-02	2.493114e+00	2.595896e-08	7.545853e-09
4.480000000000155e-02	2.492845e+00	2.602703e-08	7.478156e-09
4.520000000000154e-02	2.492575e+00	2.609473e-08	7.410823e-09
4.560000000000154e-02	2.492305e+00	2.616207e-08	7.343854e-09
4.600000000000154e-02	2.492034e+00	2.622905e-08	7.277251e-09
4.640000000000154e-02	2.491763e+00	2.629566e-08	7.211016e-09
4.680000000000153e-02	2.491490e+00	2.636190e-08	7.145149e-09
4.720000000000153e-02	2.491217e+00	2.642777e-08	7.079652e-09
4.760000000000153e-02	2.490944e+00	2.649327e-08	7.014526e-09
4.800000000000153e-02	2.490669e+00	2.655840e-08	6.949772e-09
4.840000000000153e-02	2.490394e+00	2.662316e-08	6.885391e-09
4.880000000000152e-02	2.490119e+00	2.668755e-08	6.821385e-09
4.920000000000152e-02	2.489842e+00	2.675156e-08	6.757754e-09
4.960000000000152e-02	2.489565e+00	2.681519e-08	6.694499e-09
5.000000000000152e-02	2.489287e+00	2.687845e-08	6.631621e-09
5.040000000000151e-02	2.489009e+00	2.694134e-08	6.569122e-09
5.080000000000151e-02	2.488729e+00	2.700384e-08	6.507001e-09
5.120000000000151e-02	2.488450e+00	2.706597e-08	6.445260e-09
5.160000000000151e-02	2.488169e+00	2.712771e-08	6.383900e-09
5.200000000000150e-02	2.487888e+00	2.718908e-08	6.322920e-09
5.240000000000150e-02	2.487606e+00	2.725006e-08	6.262323e-09
5.280000000000150e-02	2.487324e+00	2.731067e-08	6.202108e-09
5.320000000000150e-02	2.487041e+00	2.737089e-08	6.142276e-09
5.360000000000149e-02	2.486757e+00	2.743072e-08	6.082827e-09
5.400000000000149e-02	2.486472e+00	2.749018e-08	6.023762e-09
5.440000000000149e-02	2.486187e+00	2.754925e-08	5.965082e-09
5.480000000000149e-02	2.485901e+00	2.760794e-08	5.906787e-09
5.520000000000148e-02	2.485615e+00	2.766624e-08	5.848876e-09
5.560000000000148e-02	2.485328e+00	2.772416e-08	5.791352e-09
5.600000000000148e-02	2.485040e+00	2.778170e-08	5.734213e-09
5.640000000000148e-02	2.484751e+00	2.783885e-08	5.677460e-09
5.680000000000147e-02	2.484462e+00	2.789561e-08	5.621093e-09
5.720000000000147e-02	2.484173e+00	2.795199e-08	5.565113e-09
5.760000000000147e-02	2.483883e+00	2.800798e-08	5.509519e-09
5.800000000000147e-02	2.483592e+00	2.806359e-08	5.454311e-09
5.840000000000146e-02	2.483300e+00	2.811881e-08	5.399490e-09
5.880000000000146e-02	2.483008e+00	2.817364e-08	5.345055e-09
5.920000000000146e-02	2.482715e+00	2.822810e-08	5.291007e-09
5.960000000000146e-02	2.482422e+00	2.828216e-08	5.237345e-09
6.000000000000145e-02	2.482128e+00	2.833584e-08	5.184069e-09
6.040000000000145e-02	2.481833e+00	2.838913e-08	5.131179e-09
6.080000000000145e-02	2.481538e+00	2.844204e-08	5.078674e-09
6.120000000000145e-02	2.481242e+00	2.849457e-08	5.026556e-09
6.160000000000145e-02	2.480946e+00	2.854671e-08	4.974822e-09
6.200000000000144e-02	2.480649e+00	2.859847e-08	4.923473e-09
6.240000000000144e-02	2.480351e+00	2.864984e-08	4.872508e-09
6.280000000000144e-02	2.480053e+00	2.870083e-08	4.821927e-09
6.320000000000144e-02	2.479754e+00	2.875144e-08	4.771730e-09
6.360000000000143e-02	2.479454e+00	2.880166e-08	4.721916e-09
6.400000000000143e-02	2.479154e+00	2.885150e-08	4.672484e-09
6.440000000000143e-02	2.478854e+00	2.890097e-08	4.623434e-09
6.480000000000143e-02	2.478553e+00	2.895005e-08	4.574765e-09
6.520000000000142e-02	2.478251e+00	2.899875e-08	4.526477e-09
6.560000000000142e-02	2.477948e+00	2.904707e-08	4.478568e-09
6.600000000000142e-02	2.477646e+00	2.909502e-08	4.431039e-09
6.640000000000142e-02	2.477342e+00	2.914259e-08	4.383888e-09
6.680000000000141e-02	2.477038e+00	2.918978e-08	4.337115e-09
6.720000000000141e-02	2.476733e+00	2.923659e-08	4.290718e-09
6.760000000000141e-02	2.476428e+00	2.928303e-08	4.244697e-09
6.800000000000141e-02	2.476122e+00	2.932910e-08	4.199052e-09
6.840000000000140e-02	2.475816e+00	2.937479e-08	4.153780e-09
6.880000000000140e-02	2.475509e+00	2.942011e-08	4.108881e-09
6.920000000000140e-02	2.475202e+00	2.946505e-08	4.064355e-09
6.960000000000140e-02	2.474894e+00	2.950963e-08	4.020199e-09
7.000000000000139e-02	2.474586e+00	2.955384e-08	3.976413e-09
7.040000000000139e-02	2.474277e+00	2.959768e-08	3.932997e-09
7.080000000000139e-02	2.473967e+00	2.964116e-08	3.889948e-09
7.120000000000139e-02	2.473657e+00	2.968426e-08	3.847265e-09
7.160000000000138e-02	2.473346e+00	2.972701e-08	3.804948e-09
7.200000000000138e-02	2.473035e+00	2.976939e-08	3.762995e-09
7.240000000000138e-02	2.472723e+00	2.981140e-08	3.721405e-09
7.280000000000138e-02	2.472411e+00	2.985306e-08	3.680177e-09
7.320000000000138e-02	2.472099e+00	2.989436e-08	3.639309e-09
7.360000000000137e-02	2.471785e+00	2.993529e-08	3.598800e-09
7.400000000000137e-02	2.471472e+00	2.997588e-08	3.558648e-09
7.440000000000137e-02	2.471158e+00	3.001610e-08	3.518853e-09
7.480000000000137e-02	2.470843e+00	3.005597e-08	3.479413e-09
7.520000000000136e-02	2.470527e+00	3.009549e-08	3.440326e-09
7.560000000000136e-02	2.470212e+00	3.013466e-08	3.401591e-09
7.600000000000136e-02	2.469896e+00	3.017348e-08	3.363207e-09
7.640000000000136e-02	2.469579e+00	3.021195e-08	3.325171e-09
7.680000000000135e-02	2.469262e+00	3.025007e-08	3.287483e-09
7.720000000000135e-02	2.468944e+00	3.028785e-08	3.250141e-09
7.760000000000135e-02	2.468626e+00	3.032528e-08	3.213143e-09
7.800000000000135e-02	2.468307e+00	3.036237e-08	3.176487e-09
7.840000000000134e-02	2.467988e+00	3.039912e-08	3.140173e-09
7.880000000000134e-02	2.467669e+00	3.043554e-08	3.104198e-09
7.920000000000134e-02	2.467349e+00	3.047161e-08	3.068561e-09
7.960000000000134e-02	2.467028e+00	3.050735e-08	3.033260e-09
8.000000000000133e-02	2.466707e+00	3.054276e-08	2.998293e-09
8.040000000000133e-02	2.466386e+00	3.057783e-08	2.963659e-09
8.080000000000133e-02	2.466064e+00	3.061258e-08	2.929356e-09
8.120000000000133e-02	2.465742e+00	3.064699e-08	2.895382e-09
8.160000000000132e-02	2.465419e+00	3.068108e-08	2.861735e-09
8.200000000000132e-02	2.465096e+00	3.071484e-08	2.828414e-09
8.240000000000132e-02	2.464772e+00	3.074828e-08	2.795416e-09
8.280000000000132e-02	2.464448e+00	3.078140e-08	2.762741e-09
8.320000000000131e-02	2.464123e+00	3.081420e-08	2.730385e-09
8.360000000000131e-02	2.463799e+00	3.084669e-08	2.698348e-09
8.400000000000131e-02	2.463473e+00	3.087885e-08	2.666627e-09
8.440000000000131e-02	2.463147e+00	3.091070e-08	2.635221e-09
8.480000000000130e-02	2.462821e+00	3.094224e-08	2.604127e-09
8.520000000000130e-02	2.462495e+00	3.097347e-08	2.573344e-09
8.560000000000130e-02	2.462168e+00	3.100439e-08	2.542870e-09
8.600000000000130e-02	2.461840e+00	3.103501e-08	2.512702e-09
8.640000000000130e-02	2.461512e+00	3.106532e-08	2.482840e-09
8.680000000000129e-02	2.461184e+00	3.109533e-08	2.453280e-09
8.720000000000129e-02	2.460855e+00	3.112504e-08	2.424022e-09
8.760000000000129e-02	2.460526e+00	3.115445e-08	2.395062e-09
8.800000000000129e-02	2.460197e+00	3.118356e-08	2.366400e-09
8.840000000000128e-02	2.459867e+00	3.121238e-08	2.338032e-09
8.880000000000128e-02	2.459537e+00	3.124090e-08	2.309958e-09
8.920000000000128e-02	2.459206e+00	3.126914e-08	2.282174e-09
8.960000000000128e-02	2.458875e+00	3.129709e-08	2.254680e-09
9.000000000000127e-02	2.458544e+00	3.132475e-08	2.227472e-09
9.040000000000127e-02	2.458212e+00	3.135213e-08	2.200550e-09
9.080000000000127e-02	2.457880e+00	3.137922e-08	2.173911e-09
9.120000000000127e-02	2.457547e+00	3.140603e-08	2.147552e-09
9.160000000000126e-02	2.457215e+00	3.143257e-08	2.121473e-09
9.200000000000126e-02	2.456882e+00	3.145882e-08	2.095670e-09
9.240000000000126e-02	2.456548e+00	3.148481e-08	2.070142e-09
9.280000000000126e-02	2.456214e+00	3.151052e-08	2.044886e-09
9.320000000000125e-02	2.455880e+00	3.153596e-08	2.019902e-09
9.360000000000125e-02	2.455545e+00	3.156114e-08	1.995186e-09
9.400000000000125e-02	2.455210e+00	3.158604e-08	1.970737e-09
9.440000000000125e-02	2.454875e+00	3.161069e-08	1.946552e-09
9.480000000000124e-02	2.454539e+00	3.163507e-08	1.922630e-09
9.520000000000124e-02	2.454203e+00	3.165919e-08	1.898968e-09
9.560000000000124e-02	2.453867e+00	3.168305e-08	1.875564e-09
9.600000000000124e-02	2.453530e+00	3.170666e-08	1.852417e-09
9.640000000000123e-02	2.453193e+00	3.173001e-08	1.829524e-09
9.680000000000123e-02	2.452856e+00	3.175311e-08	1.806883e-09
9.720000000000123e-02	2.452518e+00	3.177596e-08	1.784492e-09
9.760000000000123e-02	2.452181e+00	3.179857e-08	1.762350e-09
9.800000000000123e-02	2.451842e+00	3.182093e-08	1.740453e-09
9.840000000000122e-02	2.451504e+00	3.184304e-08	1.718800e-09
9.880000000000122e-02	2.451165e+00	3.186492e-08	1.697389e-09
9.920000000000122e-02	2.450826e+00	3.188655e-08	1.676218e-09
9.960000000000122e-02	2.450486e+00	3.190795e-08	1.655284e-09
1.000000000000012e-01	2.450146e+00	3.192911e-08	1.634586e-09
1.004000000000012e-01	2.449806e+00	3.195004e-08	1.614122e-09
1.008000000000012e-01	2.449466e+00	3.197074e-08	1.593890e-09
1.012000000000012e-01	2.449126e+00	3.199121e-08	1.573887e-09
1.016000000000012e-01	2.448785e+00	3.201145e-08	1.554112e-09
1.020000000000012e-01	2.448443e+00	3.203146e-08	1.534562e-09
1.024000000000012e-01	2.448102e+00	3.205125e-08	1.515236e-09
1.028000000000012e-01	2.447760e+00	3.207083e-08	1.496132e-09
1.032000000000012e-01	2.447418e+00	3.209018e-08	1.477247e-09
1.036000000000012e-01	2.447076e+00	3.210931e-08	1.458579e-09
1.040000000000012e-01	2.446733e+00	3.212823e-08	1.440128e-09
1.044000000000012e-01	2.446390e+00	3.214694e-08	1.421889e-09
1.048000000000012e-01	2.446047e+00	3.216543e-08	1.403862e-09
1.052000000000012e-01	2.445704e+00	3.218372e-08	1.386045e-09
1.056000000000012e-01	2.445360e+00	3.220180e-08	1.368436e-09
1.060000000000012e-01	2.445016e+00	3.221967e-08	1.351032e-09
1.064000000000012e-01	2.444672e+00	3.223734e-08	1.333832e-09
1.068000000000012e-01	2.444327e+00	3.225481e-08	1.316834e-09
1.072000000000012e-01	2.443983e+00	3.227208e-08	1.300036e-09
1.076000000000012e-01	2.443638e+00	3.228915e-08	1.283435e-09
1.080000000000012e-01	2.443292e+00	3.230602e-08	1.267031e-09
1.084000000000012e-01	2.442947e+00	3.232271e-08	1.250821e-09
1.088000000000012e-01	2.442601e+00	3.233919e-08	1.234803e-09
1.092000000000012e-01	2.442255e+00	3.235549e-08	1.218975e-09
1.096000000000012e-01	2.441909e+00	3.237161e-08	1.203336e-09
1.100000000000012e-01	2.441563e+00	3.238753e-08	1.187883e-09
1.104000000000011e-01	2.441216e+00	3.240327e-08	1.172615e-09
1.108000000000011e-01	2.440870e+00	3.241883e-08	1.157530e-09
1.112000000000011e-01	2.440522e+00	3.243420e-08	1.142626e-09
1.116000000000011e-01	2.440175e+00	3.244940e-08	1.127902e-09
1.120000000000011e-01	2.439828e+00	3.246442e-08	1.113355e-09
