vdm	V(n001)	I(V1)	I(V2)	I(V3)
-7.399999999999818e-02	3.441067e+00	3.428778e-09	0.000000e+00	2.865388e-08
-7.359999999999818e-02	3.441018e+00	3.467025e-09	0.000000e+00	2.861571e-08
-7.319999999999818e-02	3.440969e+00	3.505612e-09	0.000000e+00	2.857720e-08
-7.279999999999819e-02	3.440918e+00	3.544542e-09	0.000000e+00	2.853836e-08
-7.239999999999819e-02	3.440868e+00	3.583814e-09	0.000000e+00	2.849917e-08
-7.199999999999819e-02	3.440816e+00	3.623431e-09	0.000000e+00	2.845964e-08
-7.159999999999819e-02	3.440765e+00	3.663394e-09	0.000000e+00	2.841976e-08
-7.119999999999820e-02	3.440713e+00	3.703703e-09	0.000000e+00	2.837954e-08
-7.079999999999820e-02	3.440660e+00	3.744361e-09	0.000000e+00	2.833897e-08
-7.039999999999820e-02	3.440607e+00	3.785369e-09	0.000000e+00	2.829805e-08
-6.999999999999820e-02	3.440553e+00	3.826727e-09	0.000000e+00	2.825678e-08
-6.959999999999820e-02	3.440499e+00	3.868437e-09	0.000000e+00	2.821516e-08
-6.919999999999821e-02	3.440444e+00	3.910500e-09	0.000000e+00	2.817318e-08
-6.879999999999821e-02	3.440388e+00	3.952917e-09	0.000000e+00	2.813086e-08
-6.839999999999821e-02	3.440333e+00	3.995690e-09	0.000000e+00	2.808818e-08
-6.799999999999821e-02	3.440276e+00	4.038818e-09	0.000000e+00	2.804514e-08
-6.759999999999822e-02	3.440219e+00	4.082304e-09	0.000000e+00	2.800175e-08
-6.719999999999822e-02	3.440162e+00	4.126147e-09	0.000000e+00	2.795800e-08
-6.679999999999822e-02	3.440104e+00	4.170351e-09	0.000000e+00	2.791390e-08
-6.639999999999822e-02	3.440046e+00	4.214914e-09	0.000000e+00	2.786943e-08
-6.599999999999823e-02	3.439986e+00	4.259838e-09	0.000000e+00	2.782460e-08
-6.559999999999823e-02	3.439927e+00	4.305123e-09	0.000000e+00	2.777941e-08
-6.519999999999823e-02	3.439867e+00	4.350772e-09	0.000000e+00	2.773387e-08
-6.479999999999823e-02	3.439806e+00	4.396784e-09	0.000000e+00	2.768796e-08
-6.439999999999824e-02	3.439744e+00	4.443160e-09	0.000000e+00	2.764168e-08
-6.399999999999824e-02	3.439683e+00	4.489901e-09	0.000000e+00	2.759504e-08
-6.359999999999824e-02	3.439620e+00	4.537007e-09	0.000000e+00	2.754804e-08
-6.319999999999824e-02	3.439557e+00	4.584480e-09	0.000000e+00	2.750067e-08
-6.279999999999825e-02	3.439494e+00	4.632320e-09	0.000000e+00	2.745293e-08
-6.239999999999825e-02	3.439430e+00	4.680527e-09	0.000000e+00	2.740483e-08
-6.199999999999825e-02	3.439365e+00	4.729102e-09	0.000000e+00	2.735636e-08
-6.159999999999825e-02	3.439300e+00	4.778046e-09	0.000000e+00	2.730753e-08
-6.119999999999826e-02	3.439234e+00	4.827358e-09	0.000000e+00	2.725833e-08
-6.079999999999826e-02	3.439167e+00	4.877040e-09	0.000000e+00	2.720875e-08
-6.039999999999826e-02	3.439100e+00	4.927092e-09	0.000000e+00	2.715881e-08
-5.999999999999826e-02	3.439033e+00	4.977514e-09	0.000000e+00	2.710850e-08
-5.959999999999827e-02	3.438964e+00	5.028307e-09	0.000000e+00	2.705782e-08
-5.919999999999827e-02	3.438895e+00	5.079470e-09	0.000000e+00	2.700677e-08
-5.879999999999827e-02	3.438826e+00	5.131005e-09	0.000000e+00	2.695535e-08
-5.839999999999827e-02	3.438756e+00	5.182910e-09	0.000000e+00	2.690356e-08
-5.799999999999828e-02	3.438685e+00	5.235187e-09	0.000000e+00	2.685140e-08
-5.759999999999828e-02	3.438614e+00	5.287836e-09	0.000000e+00	2.679887e-08
-5.719999999999828e-02	3.438542e+00	5.340856e-09	0.000000e+00	2.674597e-08
-5.679999999999828e-02	3.438470e+00	5.394248e-09	0.000000e+00	2.669270e-08
-5.639999999999828e-02	3.438397e+00	5.448012e-09	0.000000e+00	2.663905e-08
-5.599999999999829e-02	3.438323e+00	5.502147e-09	0.000000e+00	2.658504e-08
-5.559999999999829e-02	3.438249e+00	5.556654e-09	0.000000e+00	2.653066e-08
-5.519999999999829e-02	3.438174e+00	5.611533e-09	0.000000e+00	2.647590e-08
-5.479999999999829e-02	3.438098e+00	5.666783e-09	0.000000e+00	2.642077e-08
-5.439999999999830e-02	3.438022e+00	5.722404e-09	0.000000e+00	2.636528e-08
-5.399999999999830e-02	3.437945e+00	5.778396e-09	0.000000e+00	2.630942e-08
-5.359999999999830e-02	3.437867e+00	5.834759e-09	0.000000e+00	2.625318e-08
-5.319999999999830e-02	3.437789e+00	5.891492e-09	0.000000e+00	2.619658e-08
-5.279999999999831e-02	3.437710e+00	5.948595e-09	0.000000e+00	2.613960e-08
-5.239999999999831e-02	3.437631e+00	6.006068e-09	0.000000e+00	2.608226e-08
-5.199999999999831e-02	3.437551e+00	6.063910e-09	0.000000e+00	2.602455e-08
-5.159999999999831e-02	3.437470e+00	6.122120e-09	0.000000e+00	2.596648e-08
-5.119999999999832e-02	3.437389e+00	6.180699e-09	0.000000e+00	2.590803e-08
-5.079999999999832e-02	3.437307e+00	6.239645e-09	0.000000e+00	2.584922e-08
-5.039999999999832e-02	3.437224e+00	6.298959e-09	0.000000e+00	2.579004e-08
-4.999999999999832e-02	3.437141e+00	6.358638e-09	0.000000e+00	2.573050e-08
-4.959999999999833e-02	3.437057e+00	6.418683e-09	0.000000e+00	2.567059e-08
-4.919999999999833e-02	3.436972e+00	6.479093e-09	0.000000e+00	2.561032e-08
-4.879999999999833e-02	3.436887e+00	6.539868e-09	0.000000e+00	2.554969e-08
-4.839999999999833e-02	3.436800e+00	6.601005e-09	0.000000e+00	2.548870e-08
-4.799999999999834e-02	3.436714e+00	6.662505e-09	0.000000e+00	2.542734e-08
-4.759999999999834e-02	3.436626e+00	6.724366e-09	0.000000e+00	2.536562e-08
-4.719999999999834e-02	3.436538e+00	6.786589e-09	0.000000e+00	2.530354e-08
-4.679999999999834e-02	3.436450e+00	6.849170e-09	0.000000e+00	2.524111e-08
-4.639999999999835e-02	3.436360e+00	6.912110e-09	0.000000e+00	2.517832e-08
-4.599999999999835e-02	3.436270e+00	6.975407e-09	0.000000e+00	2.511517e-08
-4.559999999999835e-02	3.436179e+00	7.039061e-09	0.000000e+00	2.505166e-08
-4.519999999999835e-02	3.436088e+00	7.103070e-09	0.000000e+00	2.498781e-08
-4.479999999999836e-02	3.435996e+00	7.167432e-09	0.000000e+00	2.492360e-08
-4.439999999999836e-02	3.435903e+00	7.232148e-09	0.000000e+00	2.485903e-08
-4.399999999999836e-02	3.435809e+00	7.297215e-09	0.000000e+00	2.479412e-08
-4.359999999999836e-02	3.435715e+00	7.362631e-09	0.000000e+00	2.472886e-08
-4.319999999999836e-02	3.435620e+00	7.428397e-09	0.000000e+00	2.466325e-08
-4.279999999999837e-02	3.435525e+00	7.494510e-09	0.000000e+00	2.459730e-08
-4.239999999999837e-02	3.435428e+00	7.560968e-09	0.000000e+00	2.453100e-08
-4.199999999999837e-02	3.435331e+00	7.627770e-09	0.000000e+00	2.446435e-08
-4.159999999999837e-02	3.435233e+00	7.694916e-09	0.000000e+00	2.439737e-08
-4.119999999999838e-02	3.435135e+00	7.762402e-09	0.000000e+00	2.433005e-08
-4.079999999999838e-02	3.435036e+00	7.830228e-09	0.000000e+00	2.426238e-08
-4.039999999999838e-02	3.434936e+00	7.898391e-09	0.000000e+00	2.419439e-08
-3.999999999999838e-02	3.434835e+00	7.966890e-09	0.000000e+00	2.412605e-08
-3.959999999999839e-02	3.434734e+00	8.035724e-09	0.000000e+00	2.405739e-08
-3.919999999999839e-02	3.434632e+00	8.104890e-09	0.000000e+00	2.398839e-08
-3.879999999999839e-02	3.434529e+00	8.174387e-09	0.000000e+00	2.391906e-08
-3.839999999999839e-02	3.434426e+00	8.244212e-09	0.000000e+00	2.384941e-08
-3.799999999999840e-02	3.434322e+00	8.314365e-09	0.000000e+00	2.377942e-08
-3.759999999999840e-02	3.434217e+00	8.384842e-09	0.000000e+00	2.370912e-08
-3.719999999999840e-02	3.434111e+00	8.455642e-09	0.000000e+00	2.363850e-08
-3.679999999999840e-02	3.434005e+00	8.526762e-09	0.000000e+00	2.356755e-08
-3.639999999999841e-02	3.433897e+00	8.598202e-09	0.000000e+00	2.349629e-08
-3.599999999999841e-02	3.433790e+00	8.669958e-09	0.000000e+00	2.342471e-08
-3.559999999999841e-02	3.433681e+00	8.742028e-09	0.000000e+00	2.335282e-08
-3.519999999999841e-02	3.433572e+00	8.814411e-09	0.000000e+00	2.328062e-08
-3.479999999999842e-02	3.433462e+00	8.887103e-09	0.000000e+00	2.320811e-08
-3.439999999999842e-02	3.433351e+00	8.960103e-09	0.000000e+00	2.313529e-08
-3.399999999999842e-02	3.433239e+00	9.033408e-09	0.000000e+00	2.306217e-08
-3.359999999999842e-02	3.433127e+00	9.107016e-09	0.000000e+00	2.298875e-08
-3.319999999999843e-02	3.433014e+00	9.180924e-09	0.000000e+00	2.291502e-08
-3.279999999999843e-02	3.432900e+00	9.255131e-09	0.000000e+00	2.284100e-08
-3.239999999999843e-02	3.432786e+00	9.329633e-09	0.000000e+00	2.276669e-08
-3.199999999999843e-02	3.432671e+00	9.404428e-09	0.000000e+00	2.269208e-08
-3.159999999999843e-02	3.432554e+00	9.479514e-09	0.000000e+00	2.261719e-08
-3.119999999999843e-02	3.432438e+00	9.554888e-09	0.000000e+00	2.254201e-08
-3.079999999999843e-02	3.432320e+00	9.630547e-09	0.000000e+00	2.246654e-08
-3.039999999999843e-02	3.432202e+00	9.706488e-09	0.000000e+00	2.239080e-08
-2.999999999999843e-02	3.432083e+00	9.782710e-09	0.000000e+00	2.231477e-08
-2.959999999999843e-02	3.431963e+00	9.859209e-09	0.000000e+00	2.223847e-08
-2.919999999999843e-02	3.431843e+00	9.935982e-09	0.000000e+00	2.216190e-08
-2.879999999999843e-02	3.431721e+00	1.001303e-08	0.000000e+00	2.208505e-08
-2.839999999999843e-02	3.431599e+00	1.009034e-08	0.000000e+00	2.200794e-08
-2.799999999999843e-02	3.431477e+00	1.016792e-08	0.000000e+00	2.193056e-08
-2.759999999999842e-02	3.431353e+00	1.024576e-08	0.000000e+00	2.185292e-08
-2.719999999999842e-02	3.431229e+00	1.032387e-08	0.000000e+00	2.177502e-08
-2.679999999999842e-02	3.431103e+00	1.040222e-08	0.000000e+00	2.169687e-08
-2.639999999999842e-02	3.430978e+00	1.048084e-08	0.000000e+00	2.161847e-08
-2.599999999999842e-02	3.430851e+00	1.055970e-08	0.000000e+00	2.153981e-08
-2.559999999999842e-02	3.430724e+00	1.063882e-08	0.000000e+00	2.146091e-08
-2.519999999999842e-02	3.430595e+00	1.071817e-08	0.000000e+00	2.138176e-08
-2.479999999999842e-02	3.430466e+00	1.079777e-08	0.000000e+00	2.130237e-08
-2.439999999999842e-02	3.430337e+00	1.087761e-08	0.000000e+00	2.122275e-08
-2.399999999999841e-02	3.430206e+00	1.095769e-08	0.000000e+00	2.114289e-08
-2.359999999999841e-02	3.430075e+00	1.103799e-08	0.000000e+00	2.106280e-08
-2.319999999999841e-02	3.429943e+00	1.111853e-08	0.000000e+00	2.098248e-08
-2.279999999999841e-02	3.429810e+00	1.119929e-08	0.000000e+00	2.090194e-08
-2.239999999999841e-02	3.429677e+00	1.128027e-08	0.000000e+00	2.082118e-08
-2.199999999999841e-02	3.429542e+00	1.136147e-08	0.000000e+00	2.074020e-08
-2.159999999999841e-02	3.429407e+00	1.144289e-08	0.000000e+00	2.065900e-08
-2.119999999999841e-02	3.429271e+00	1.152452e-08	0.000000e+00	2.057759e-08
-2.079999999999841e-02	3.429134e+00	1.160636e-08	0.000000e+00	2.049598e-08
-2.039999999999841e-02	3.428997e+00	1.168840e-08	0.000000e+00	2.041416e-08
-1.999999999999840e-02	3.428859e+00	1.177065e-08	0.000000e+00	2.033214e-08
-1.959999999999840e-02	3.428720e+00	1.185310e-08	0.000000e+00	2.024993e-08
-1.919999999999840e-02	3.428580e+00	1.193574e-08	0.000000e+00	2.016752e-08
-1.879999999999840e-02	3.428439e+00	1.201857e-08	0.000000e+00	2.008492e-08
-1.839999999999840e-02	3.428298e+00	1.210159e-08	0.000000e+00	2.000213e-08
-1.799999999999840e-02	3.428155e+00	1.218479e-08	0.000000e+00	1.991916e-08
-1.759999999999840e-02	3.428012e+00	1.226817e-08	0.000000e+00	1.983601e-08
-1.719999999999840e-02	3.427869e+00	1.235174e-08	0.000000e+00	1.975269e-08
-1.679999999999840e-02	3.427724e+00	1.243547e-08	0.000000e+00	1.966919e-08
-1.639999999999840e-02	3.427579e+00	1.251938e-08	0.000000e+00	1.958553e-08
-1.599999999999839e-02	3.427433e+00	1.260345e-08	0.000000e+00	1.950170e-08
-1.559999999999839e-02	3.427286e+00	1.268768e-08	0.000000e+00	1.941771e-08
-1.519999999999840e-02	3.427138e+00	1.277207e-08	0.000000e+00	1.933356e-08
-1.479999999999840e-02	3.426990e+00	1.285662e-08	0.000000e+00	1.924926e-08
-1.439999999999840e-02	3.426840e+00	1.294131e-08	0.000000e+00	1.916480e-08
-1.399999999999840e-02	3.426690e+00	1.302616e-08	0.000000e+00	1.908021e-08
-1.359999999999840e-02	3.426539e+00	1.311115e-08	0.000000e+00	1.899547e-08
-1.319999999999840e-02	3.426388e+00	1.319628e-08	0.000000e+00	1.891059e-08
-1.279999999999840e-02	3.426235e+00	1.328154e-08	0.000000e+00	1.882558e-08
-1.239999999999840e-02	3.426082e+00	1.336693e-08	0.000000e+00	1.874043e-08
-1.199999999999840e-02	3.425928e+00	1.345246e-08	0.000000e+00	1.865516e-08
-1.159999999999840e-02	3.425773e+00	1.353810e-08	0.000000e+00	1.856977e-08
-1.119999999999840e-02	3.425617e+00	1.362387e-08	0.000000e+00	1.848426e-08
-1.079999999999840e-02	3.425461e+00	1.370976e-08	0.000000e+00	1.839863e-08
-1.039999999999840e-02	3.425303e+00	1.379575e-08	0.000000e+00	1.831290e-08
-9.999999999998404e-03	3.425145e+00	1.388186e-08	0.000000e+00	1.822705e-08
-9.599999999998405e-03	3.424986e+00	1.396807e-08	0.000000e+00	1.814110e-08
-9.199999999998406e-03	3.424827e+00	1.405438e-08	0.000000e+00	1.805506e-08
-8.799999999998406e-03	3.424666e+00	1.414078e-08	0.000000e+00	1.796891e-08
-8.399999999998407e-03	3.424505e+00	1.422728e-08	0.000000e+00	1.788268e-08
-7.999999999998408e-03	3.424343e+00	1.431387e-08	0.000000e+00	1.779636e-08
-7.599999999998408e-03	3.424180e+00	1.440054e-08	0.000000e+00	1.770996e-08
-7.199999999998407e-03	3.424016e+00	1.448729e-08	0.000000e+00	1.762347e-08
-6.799999999998407e-03	3.423852e+00	1.457412e-08	0.000000e+00	1.753692e-08
-6.399999999998407e-03	3.423687e+00	1.466102e-08	0.000000e+00	1.745029e-08
-5.999999999998407e-03	3.423521e+00	1.474799e-08	0.000000e+00	1.736359e-08
-5.599999999998407e-03	3.423354e+00	1.483502e-08	0.000000e+00	1.727683e-08
-5.199999999998406e-03	3.423186e+00	1.492212e-08	0.000000e+00	1.719002e-08
-4.799999999998406e-03	3.423018e+00	1.500926e-08	0.000000e+00	1.710315e-08
-4.399999999998406e-03	3.422848e+00	1.509646e-08	0.000000e+00	1.701622e-08
-3.999999999998406e-03	3.422678e+00	1.518371e-08	0.000000e+00	1.692925e-08
-3.599999999998406e-03	3.422508e+00	1.527101e-08	0.000000e+00	1.684224e-08
-3.199999999998406e-03	3.422336e+00	1.535834e-08	0.000000e+00	1.675519e-08
-2.799999999998405e-03	3.422163e+00	1.544571e-08	0.000000e+00	1.666811e-08
-2.399999999998405e-03	3.421990e+00	1.553310e-08	0.000000e+00	1.658100e-08
-1.999999999998405e-03	3.421816e+00	1.562053e-08	0.000000e+00	1.649386e-08
-1.599999999998405e-03	3.421641e+00	1.570798e-08	0.000000e+00	1.640670e-08
-1.199999999998405e-03	3.421466e+00	1.579544e-08	0.000000e+00	1.631952e-08
-7.999999999984051e-04	3.421289e+00	1.588293e-08	0.000000e+00	1.623233e-08
-3.999999999984050e-04	3.421112e+00	1.597042e-08	0.000000e+00	1.614513e-08
1.594969815943426e-15	3.420934e+00	1.605792e-08	0.000000e+00	1.605792e-08
4.000000000015950e-04	3.420755e+00	1.614542e-08	0.000000e+00	1.597071e-08
8.000000000015950e-04	3.420575e+00	1.623292e-08	0.000000e+00	1.588351e-08
1.200000000001595e-03	3.420395e+00	1.632042e-08	0.000000e+00	1.579631e-08
1.600000000001595e-03	3.420213e+00	1.640790e-08	0.000000e+00	1.570912e-08
2.000000000001595e-03	3.420031e+00	1.649537e-08	0.000000e+00	1.562195e-08
2.400000000001595e-03	3.419848e+00	1.658282e-08	0.000000e+00	1.553480e-08
2.800000000001595e-03	3.419665e+00	1.667025e-08	0.000000e+00	1.544768e-08
3.200000000001596e-03	3.419480e+00	1.675765e-08	0.000000e+00	1.536058e-08
3.600000000001596e-03	3.419295e+00	1.684502e-08	0.000000e+00	1.527351e-08
4.000000000001596e-03	3.419109e+00	1.693236e-08	0.000000e+00	1.518648e-08
4.400000000001596e-03	3.418922e+00	1.701966e-08	0.000000e+00	1.509948e-08
4.800000000001596e-03	3.418734e+00	1.710691e-08	0.000000e+00	1.501254e-08
5.200000000001597e-03	3.418545e+00	1.719412e-08	0.000000e+00	1.492564e-08
5.600000000001597e-03	3.418356e+00	1.728128e-08	0.000000e+00	1.483879e-08
6.000000000001597e-03	3.418166e+00	1.736838e-08	0.000000e+00	1.475200e-08
6.400000000001597e-03	3.417975e+00	1.745543e-08	0.000000e+00	1.466528e-08
6.800000000001597e-03	3.417783e+00	1.754240e-08	0.000000e+00	1.457861e-08
7.200000000001597e-03	3.417591e+00	1.762931e-08	0.000000e+00	1.449202e-08
7.600000000001598e-03	3.417397e+00	1.771615e-08	0.000000e+00	1.440550e-08
8.000000000001598e-03	3.417203e+00	1.780292e-08	0.000000e+00	1.431905e-08
8.400000000001597e-03	3.417008e+00	1.788960e-08	0.000000e+00	1.423269e-08
8.800000000001596e-03	3.416813e+00	1.797620e-08	0.000000e+00	1.414641e-08
9.200000000001596e-03	3.416616e+00	1.806272e-08	0.000000e+00	1.406022e-08
9.600000000001595e-03	3.416419e+00	1.814914e-08	0.000000e+00	1.397412e-08
1.000000000000159e-02	3.416220e+00	1.823546e-08	0.000000e+00	1.388812e-08
1.040000000000159e-02	3.416022e+00	1.832169e-08	0.000000e+00	1.380222e-08
1.080000000000159e-02	3.415822e+00	1.840781e-08	0.000000e+00	1.371643e-08
1.120000000000159e-02	3.415621e+00	1.849382e-08	0.000000e+00	1.363074e-08
1.160000000000159e-02	3.415420e+00	1.857973e-08	0.000000e+00	1.354517e-08
1.200000000000159e-02	3.415218e+00	1.866551e-08	0.000000e+00	1.345972e-08
1.240000000000159e-02	3.415015e+00	1.875118e-08	0.000000e+00	1.337438e-08
1.280000000000159e-02	3.414811e+00	1.883672e-08	0.000000e+00	1.328917e-08
1.320000000000159e-02	3.414607e+00	1.892214e-08	0.000000e+00	1.320409e-08
1.360000000000159e-02	3.414401e+00	1.900743e-08	0.000000e+00	1.311914e-08
1.400000000000159e-02	3.414195e+00	1.909258e-08	0.000000e+00	1.303433e-08
1.440000000000159e-02	3.413988e+00	1.917759e-08	0.000000e+00	1.294966e-08
1.480000000000159e-02	3.413781e+00	1.926246e-08	0.000000e+00	1.286513e-08
1.520000000000159e-02	3.413572e+00	1.934718e-08	0.000000e+00	1.278075e-08
1.560000000000158e-02	3.413363e+00	1.943175e-08	0.000000e+00	1.269652e-08
1.600000000000159e-02	3.413153e+00	1.951617e-08	0.000000e+00	1.261245e-08
1.640000000000159e-02	3.412942e+00	1.960043e-08	0.000000e+00	1.252854e-08
1.680000000000159e-02	3.412730e+00	1.968453e-08	0.000000e+00	1.244478e-08
1.720000000000159e-02	3.412518e+00	1.976846e-08	0.000000e+00	1.236120e-08
1.760000000000159e-02	3.412305e+00	1.985223e-08	0.000000e+00	1.227779e-08
1.800000000000159e-02	3.412091e+00	1.993582e-08	0.000000e+00	1.219454e-08
1.840000000000159e-02	3.411876e+00	2.001923e-08	0.000000e+00	1.211148e-08
1.880000000000159e-02	3.411660e+00	2.010247e-08	0.000000e+00	1.202860e-08
1.920000000000159e-02	3.411444e+00	2.018552e-08	0.000000e+00	1.194590e-08
1.960000000000160e-02	3.411227e+00	2.026839e-08	0.000000e+00	1.186339e-08
2.000000000000160e-02	3.411009e+00	2.035106e-08	0.000000e+00	1.178107e-08
2.040000000000160e-02	3.410790e+00	2.043354e-08	0.000000e+00	1.169895e-08
2.080000000000160e-02	3.410571e+00	2.051583e-08	0.000000e+00	1.161703e-08
2.120000000000160e-02	3.410350e+00	2.059791e-08	0.000000e+00	1.153531e-08
2.160000000000160e-02	3.410129e+00	2.067979e-08	0.000000e+00	1.145379e-08
2.200000000000160e-02	3.409907e+00	2.076146e-08	0.000000e+00	1.137249e-08
2.240000000000160e-02	3.409685e+00	2.084292e-08	0.000000e+00	1.129139e-08
2.280000000000160e-02	3.409461e+00	2.092416e-08	0.000000e+00	1.121052e-08
2.320000000000160e-02	3.409237e+00	2.100519e-08	0.000000e+00	1.112986e-08
2.360000000000161e-02	3.409012e+00	2.108599e-08	0.000000e+00	1.104942e-08
2.400000000000161e-02	3.408786e+00	2.116657e-08	0.000000e+00	1.096921e-08
2.440000000000161e-02	3.408560e+00	2.124692e-08	0.000000e+00	1.088923e-08
2.480000000000161e-02	3.408333e+00	2.132704e-08	0.000000e+00	1.080949e-08
2.520000000000161e-02	3.408104e+00	2.140693e-08	0.000000e+00	1.072997e-08
2.560000000000161e-02	3.407876e+00	2.148657e-08	0.000000e+00	1.065070e-08
2.600000000000161e-02	3.407646e+00	2.156598e-08	0.000000e+00	1.057167e-08
2.640000000000161e-02	3.407416e+00	2.164515e-08	0.000000e+00	1.049288e-08
2.680000000000161e-02	3.407184e+00	2.172406e-08	0.000000e+00	1.041435e-08
2.720000000000162e-02	3.406953e+00	2.180273e-08	0.000000e+00	1.033606e-08
2.760000000000162e-02	3.406720e+00	2.188114e-08	0.000000e+00	1.025803e-08
2.800000000000162e-02	3.406486e+00	2.195930e-08	0.000000e+00	1.018025e-08
2.840000000000162e-02	3.406252e+00	2.203720e-08	0.000000e+00	1.010274e-08
2.880000000000162e-02	3.406017e+00	2.211484e-08	0.000000e+00	1.002549e-08
2.920000000000162e-02	3.405782e+00	2.219221e-08	0.000000e+00	9.948500e-09
2.960000000000162e-02	3.405545e+00	2.226931e-08	0.000000e+00	9.871783e-09
3.000000000000162e-02	3.405308e+00	2.234615e-08	0.000000e+00	9.795337e-09
3.040000000000162e-02	3.405070e+00	2.242271e-08	0.000000e+00	9.719167e-09
3.080000000000162e-02	3.404831e+00	2.249899e-08	0.000000e+00	9.643273e-09
3.120000000000163e-02	3.404591e+00	2.257500e-08	0.000000e+00	9.567659e-09
3.160000000000163e-02	3.404351e+00	2.265072e-08	0.000000e+00	9.492328e-09
3.200000000000162e-02	3.404110e+00	2.272616e-08	0.000000e+00	9.417282e-09
3.240000000000162e-02	3.403868e+00	2.280132e-08	0.000000e+00	9.342524e-09
3.280000000000162e-02	3.403626e+00	2.287618e-08	0.000000e+00	9.268057e-09
3.320000000000162e-02	3.403383e+00	2.295076e-08	0.000000e+00	9.193882e-09
3.360000000000161e-02	3.403138e+00	2.302503e-08	0.000000e+00	9.120003e-09
3.400000000000161e-02	3.402894e+00	2.309902e-08	0.000000e+00	9.046421e-09
3.440000000000161e-02	3.402648e+00	2.317270e-08	0.000000e+00	8.973140e-09
3.480000000000161e-02	3.402402e+00	2.324608e-08	0.000000e+00	8.900163e-09
3.520000000000161e-02	3.402155e+00	2.331916e-08	0.000000e+00	8.827490e-09
3.560000000000160e-02	3.401907e+00	2.339193e-08	0.000000e+00	8.755125e-09
3.600000000000160e-02	3.401659e+00	2.346439e-08	0.000000e+00	8.683068e-09
3.640000000000160e-02	3.401409e+00	2.353654e-08	0.000000e+00	8.611325e-09
3.680000000000160e-02	3.401160e+00	2.360838e-08	0.000000e+00	8.539895e-09
3.720000000000159e-02	3.400909e+00	2.367990e-08	0.000000e+00	8.468782e-09
3.760000000000159e-02	3.400657e+00	2.375111e-08	0.000000e+00	8.397987e-09
3.800000000000159e-02	3.400405e+00	2.382200e-08	0.000000e+00	8.327512e-09
3.840000000000159e-02	3.400152e+00	2.389256e-08	0.000000e+00	8.257360e-09
3.880000000000158e-02	3.399899e+00	2.396281e-08	0.000000e+00	8.187532e-09
3.920000000000158e-02	3.399644e+00	2.403272e-08	0.000000e+00	8.118032e-09
3.960000000000158e-02	3.399390e+00	2.410231e-08	0.000000e+00	8.048859e-09
4.000000000000158e-02	3.399134e+00	2.417157e-08	0.000000e+00	7.980017e-09
4.040000000000157e-02	3.398877e+00	2.424050e-08	0.000000e+00	7.911506e-09
4.080000000000157e-02	3.398620e+00	2.430910e-08	0.000000e+00	7.843330e-09
4.120000000000157e-02	3.398362e+00	2.437736e-08	0.000000e+00	7.775489e-09
4.160000000000157e-02	3.398103e+00	2.444529e-08	0.000000e+00	7.707985e-09
4.200000000000156e-02	3.397844e+00	2.451288e-08	0.000000e+00	7.640820e-09
4.240000000000156e-02	3.397584e+00	2.458013e-08	0.000000e+00	7.573997e-09
4.280000000000156e-02	3.397323e+00	2.464704e-08	0.000000e+00	7.507515e-09
4.320000000000156e-02	3.397062e+00	2.471360e-08	0.000000e+00	7.441377e-09
4.360000000000155e-02	3.396800e+00	2.477982e-08	0.000000e+00	7.375584e-09
4.400000000000155e-02	3.396537e+00	2.484570e-08	0.000000e+00	7.310138e-09
4.440000000000155e-02	3.396273e+00	2.491123e-08	0.000000e+00	7.245040e-09
4.480000000000155e-02	3.396009e+00	2.497641e-08	0.000000e+00	7.180291e-09
4.520000000000154e-02	3.395744e+00	2.504124e-08	0.000000e+00	7.115894e-09
4.560000000000154e-02	3.395478e+00	2.510572e-08	0.000000e+00	7.051848e-09
4.600000000000154e-02	3.395212e+00	2.516985e-08	0.000000e+00	6.988155e-09
4.640000000000154e-02	3.394945e+00	2.523362e-08	0.000000e+00	6.924817e-09
4.680000000000153e-02	3.394677e+00	2.529704e-08	0.000000e+00	6.861835e-09
4.720000000000153e-02	3.394409e+00	2.536011e-08	0.000000e+00	6.799210e-09
4.760000000000153e-02	3.394140e+00	2.542281e-08	0.000000e+00	6.736942e-09
4.800000000000153e-02	3.393870e+00	2.548516e-08	0.000000e+00	6.675033e-09
4.840000000000153e-02	3.393600e+00	2.554715e-08	0.000000e+00	6.613484e-09
4.880000000000152e-02	3.393329e+00	2.560878e-08	0.000000e+00	6.552296e-09
4.920000000000152e-02	3.393057e+00	2.567005e-08	0.000000e+00	6.491470e-09
4.960000000000152e-02	3.392785e+00	2.573096e-08	0.000000e+00	6.431006e-09
5.000000000000152e-02	3.392511e+00	2.579151e-08	0.000000e+00	6.370905e-09
5.040000000000151e-02	3.392238e+00	2.585169e-08	0.000000e+00	6.311169e-09
5.080000000000151e-02	3.391963e+00	2.591151e-08	0.000000e+00	6.251797e-09
5.120000000000151e-02	3.391688e+00	2.597097e-08	0.000000e+00	6.192791e-09
5.160000000000151e-02	3.391412e+00	2.603006e-08	0.000000e+00	6.134151e-09
5.200000000000150e-02	3.391136e+00	2.608878e-08	0.000000e+00	6.075878e-09
5.240000000000150e-02	3.390859e+00	2.614714e-08	0.000000e+00	6.017972e-09
5.280000000000150e-02	3.390581e+00	2.620513e-08	0.000000e+00	5.960434e-09
5.320000000000150e-02	3.390303e+00	2.626276e-08	0.000000e+00	5.903265e-09
5.360000000000149e-02	3.390024e+00	2.632001e-08	0.000000e+00	5.846464e-09
