#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A189EA
#Date Time: 2024-04-21 20:08:07.722
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -1.51 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -1.506 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 2.1 V
#Offset: 1.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.02118797635445363,-0.6163638300558063,0.4811333249486727
-0.02118172635445363,-0.6200199096053571,0.4848095537667603
-0.02117547635445363,-0.616363830055808,0.4811333249486743
-0.02116922635445363,-0.6163638300558063,0.4811333249486727
-0.02116297635445363,-0.6163638300558063,0.4811333249486727
-0.02115672635445363,-0.6163638300558063,0.4811333249486727
-0.02115047635445363,-0.6163638300558063,0.4811333249486727
-0.02114422635445363,-0.6200199096053555,0.4811333249486727
-0.02113797635445363,-0.6163638300558063,0.4774570961305851
-0.02113172635445363,-0.6200199096053571,0.4811333249486727
-0.02112547635445363,-0.6163638300558063,0.4811333249486727
-0.02111922635445363,-0.6163638300558063,0.4811333249486727
-0.02111297635445363,-0.6200199096053555,0.4774570961305867
-0.02110672635445363,-0.6163638300558063,0.4811333249486727
-0.02110047635445363,-0.6163638300558063,0.4774570961305851
-0.02109422635445363,-0.6200199096053571,0.4811333249486727
-0.02108797635445363,-0.6163638300558063,0.4811333249486727
-0.02108172635445363,-0.6200199096053555,0.4848095537667586
-0.02107547635445363,-0.6200199096053571,0.4811333249486727
-0.02106922635445363,-0.6163638300558063,0.4811333249486727
-0.02106297635445363,-0.6163638300558063,0.4774570961305851
-0.02105672635445363,-0.6163638300558063,0.4811333249486727
-0.02105047635445363,-0.6163638300558063,0.4774570961305867
-0.02104422635445363,-0.6163638300558063,0.4774570961305851
-0.02103797635445363,-0.6163638300558063,0.4811333249486727
-0.02103172635445363,-0.6200199096053571,0.4811333249486727
-0.02102547635445363,-0.6163638300558063,0.4774570961305851
-0.02101922635445363,-0.6163638300558063,0.4774570961305851
-0.02101297635445363,-0.6163638300558063,0.4774570961305851
-0.02100672635445363,-0.6163638300558063,0.4811333249486727
-0.02100047635445363,-0.6200199096053571,0.4774570961305851
-0.02099422635445363,-0.6200199096053571,0.4737808673124977
-0.02098797635445363,-0.616363830055808,0.4737808673124977
-0.02098172635445363,-0.6163638300558063,0.4774570961305851
-0.02097547635445363,-0.6200199096053571,0.4811333249486727
-0.02096922635445363,-0.6200199096053571,0.4774570961305851
-0.02096297635445363,-0.6163638300558063,0.4737808673124977
-0.02095672635445363,-0.6200199096053571,0.4774570961305851
-0.02095047635445363,-0.6200199096053571,0.4774570961305851
-0.02094422635445363,-0.6200199096053571,0.4774570961305851
-0.02093797635445363,-0.6200199096053571,0.4774570961305851
-0.02093172635445363,-0.6200199096053571,0.4774570961305851
-0.02092547635445363,-0.6163638300558063,0.4737808673124977
-0.02091922635445363,-0.6163638300558063,0.4774570961305851
-0.02091297635445363,-0.6163638300558063,0.4737808673124977
-0.02090672635445363,-0.6200199096053571,0.4774570961305851
-0.02090047635445363,-0.6163638300558063,0.4737808673124977
-0.02089422635445363,-0.6163638300558063,0.4774570961305851
-0.02088797635445363,-0.6200199096053571,0.4737808673124977
-0.02088172635445363,-0.6163638300558063,0.4774570961305851
-0.02087547635445363,-0.6163638300558063,0.4737808673124977
-0.02086922635445363,-0.6200199096053571,0.4737808673124977
-0.02086297635445363,-0.6200199096053571,0.4774570961305851
-0.02085672635445363,-0.6163638300558063,0.473780867312496
-0.02085047635445363,-0.6163638300558063,0.4701046384944101
-0.02084422635445363,-0.6200199096053571,0.4774570961305851
-0.02083797635445363,-0.6163638300558063,0.4737808673124977
-0.02083172635445363,-0.6200199096053571,0.4737808673124977
-0.02082547635445363,-0.6163638300558063,0.4774570961305851
-0.02081922635445363,-0.6163638300558063,0.4774570961305851
-0.02081297635445363,-0.6163638300558063,0.4737808673124977
-0.02080672635445363,-0.6163638300558063,0.4701046384944101
-0.02080047635445363,-0.6200199096053571,0.4737808673124977
-0.02079422635445363,-0.6163638300558063,0.4737808673124994
-0.02078797635445363,-0.6163638300558063,0.4774570961305851
-0.02078172635445363,-0.6200199096053571,0.4737808673124977
-0.02077547635445363,-0.6163638300558063,0.4737808673124977
-0.02076922635445363,-0.6163638300558063,0.4701046384944101
-0.02076297635445363,-0.6163638300558063,0.4701046384944118
-0.02075672635445363,-0.6163638300558063,0.4737808673124977
-0.02075047635445363,-0.6163638300558063,0.4701046384944101
-0.02074422635445363,-0.6163638300558063,0.4737808673124977
-0.02073797635445363,-0.6163638300558063,0.4737808673124977
-0.02073172635445363,-0.6163638300558063,0.4701046384944101
-0.02072547635445363,-0.6163638300558063,0.4701046384944101
-0.02071922635445363,-0.6163638300558063,0.4737808673124977
-0.02071297635445363,-0.6163638300558063,0.4737808673124977
-0.02070672635445363,-0.6163638300558063,0.4701046384944101
-0.02070047635445363,-0.6163638300558063,0.473780867312496
-0.02069422635445363,-0.6163638300558063,0.4701046384944101
-0.02068797635445363,-0.6200199096053571,0.4701046384944101
-0.02068172635445363,-0.6163638300558063,0.4737808673124977
-0.02067547635445363,-0.6163638300558063,0.4701046384944101
-0.02066922635445363,-0.6163638300558063,0.473780867312496
-0.02066297635445363,-0.6163638300558063,0.4701046384944101
-0.02065672635445363,-0.6163638300558063,0.4701046384944101
-0.02065047635445363,-0.6163638300558063,0.4701046384944101
-0.02064422635445363,-0.6163638300558063,0.4701046384944101
-0.02063797635445363,-0.6163638300558063,0.4701046384944101
-0.02063172635445363,-0.6163638300558063,0.4701046384944101
-0.02062547635445363,-0.6163638300558063,0.4701046384944101
-0.02061922635445363,-0.6163638300558063,0.4701046384944101
-0.02061297635445363,-0.6163638300558063,0.4664284096763225
-0.02060672635445362,-0.6163638300558063,0.4701046384944101
-0.02060047635445363,-0.6163638300558063,0.4701046384944101
-0.02059422635445363,-0.6200199096053571,0.4664284096763225
-0.02058797635445363,-0.6200199096053571,0.4664284096763225
-0.02058172635445363,-0.6163638300558063,0.4664284096763225
-0.02057547635445362,-0.6200199096053555,0.4664284096763225
-0.02056922635445363,-0.6163638300558063,0.4664284096763225
-0.02056297635445363,-0.6200199096053571,0.4664284096763225
-0.02055672635445363,-0.6163638300558063,0.4664284096763225
-0.02055047635445363,-0.6163638300558063,0.4701046384944101
-0.02054422635445362,-0.6163638300558063,0.4664284096763225
-0.02053797635445363,-0.6163638300558063,0.4664284096763225
-0.02053172635445363,-0.6163638300558063,0.4664284096763225
-0.02052547635445363,-0.6163638300558063,0.4701046384944101
-0.02051922635445363,-0.6163638300558063,0.4664284096763225
-0.02051297635445363,-0.6163638300558063,0.4664284096763225
-0.02050672635445363,-0.6163638300558063,0.4664284096763225
-0.02050047635445363,-0.6200199096053571,0.4664284096763225
-0.02049422635445363,-0.6163638300558063,0.4701046384944101
-0.02048797635445363,-0.6163638300558063,0.4664284096763225
-0.02048172635445363,-0.6163638300558063,0.4664284096763225
-0.02047547635445363,-0.6200199096053571,0.4664284096763225
-0.02046922635445363,-0.6200199096053571,0.4664284096763225
-0.02046297635445363,-0.6127077505062555,0.4664284096763225
-0.02045672635445363,-0.6163638300558063,0.4664284096763225
-0.02045047635445363,-0.6163638300558063,0.4664284096763225
-0.02044422635445363,-0.6163638300558063,0.4627521808582349
-0.02043797635445363,-0.6200199096053571,0.4664284096763225
-0.02043172635445363,-0.6163638300558063,0.4664284096763225
-0.02042547635445363,-0.6200199096053571,0.4664284096763225
-0.02041922635445363,-0.6200199096053571,0.4664284096763225
-0.02041297635445363,-0.6163638300558063,0.4701046384944101
-0.02040672635445363,-0.6200199096053571,0.4664284096763225
-0.02040047635445363,-0.6200199096053571,0.4664284096763225
-0.02039422635445363,-0.6200199096053571,0.4664284096763225
-0.02038797635445363,-0.616363830055808,0.4664284096763225
-0.02038172635445363,-0.6200199096053571,0.4664284096763225
-0.02037547635445363,-0.6163638300558063,0.4664284096763225
-0.02036922635445363,-0.6200199096053571,0.4664284096763225
-0.02036297635445363,-0.6127077505062555,0.4627521808582349
-0.02035672635445363,-0.6163638300558046,0.4664284096763208
-0.02035047635445363,-0.6163638300558063,0.4664284096763225
-0.02034422635445363,-0.6163638300558063,0.4627521808582349
-0.02033797635445363,-0.6163638300558063,0.4664284096763225
-0.02033172635445363,-0.6200199096053571,0.4627521808582349
-0.02032547635445363,-0.616363830055808,0.4664284096763208
-0.02031922635445363,-0.6163638300558063,0.4627521808582349
-0.02031297635445363,-0.6163638300558063,0.4627521808582349
-0.02030672635445363,-0.6163638300558063,0.4627521808582349
-0.02030047635445363,-0.6163638300558063,0.4627521808582349
-0.02029422635445363,-0.6163638300558063,0.4627521808582349
-0.02028797635445363,-0.6163638300558063,0.4627521808582349
-0.02028172635445363,-0.6163638300558063,0.4627521808582349
-0.02027547635445363,-0.6163638300558063,0.4664284096763225
-0.02026922635445363,-0.6163638300558063,0.4627521808582349
-0.02026297635445363,-0.6163638300558063,0.4627521808582349
-0.02025672635445363,-0.6163638300558063,0.4627521808582349
-0.02025047635445363,-0.6163638300558063,0.4627521808582349
-0.02024422635445363,-0.6200199096053571,0.4627521808582349
-0.02023797635445363,-0.6163638300558063,0.4627521808582349
-0.02023172635445363,-0.6163638300558063,0.4627521808582349
-0.02022547635445363,-0.6163638300558063,0.4590759520401473
-0.02021922635445363,-0.6163638300558063,0.4627521808582349
-0.02021297635445363,-0.6163638300558063,0.4590759520401473
-0.02020672635445363,-0.6200199096053571,0.4590759520401473
-0.02020047635445363,-0.616363830055808,0.4627521808582332
-0.02019422635445363,-0.6163638300558063,0.4590759520401473
-0.02018797635445363,-0.6163638300558063,0.4590759520401473
-0.02018172635445363,-0.6200199096053571,0.4627521808582349
-0.02017547635445363,-0.6163638300558063,0.4627521808582349
-0.02016922635445363,-0.6200199096053571,0.4627521808582349
-0.02016297635445363,-0.6163638300558063,0.4627521808582349
-0.02015672635445363,-0.6200199096053571,0.4590759520401473
-0.02015047635445363,-0.6163638300558063,0.4590759520401473
-0.02014422635445363,-0.6163638300558063,0.4627521808582349
-0.02013797635445363,-0.6127077505062555,0.4590759520401473
-0.02013172635445363,-0.6163638300558063,0.4627521808582349
-0.02012547635445363,-0.6200199096053571,0.4627521808582349
-0.02011922635445363,-0.6163638300558063,0.4590759520401473
-0.02011297635445363,-0.6163638300558063,0.4590759520401473
-0.02010672635445363,-0.6163638300558063,0.4627521808582349
-0.02010047635445363,-0.6163638300558063,0.4627521808582332
-0.02009422635445363,-0.6163638300558063,0.4590759520401473
-0.02008797635445363,-0.6200199096053571,0.4553997232220597
-0.02008172635445363,-0.6163638300558063,0.4590759520401473
-0.02007547635445363,-0.6163638300558063,0.4590759520401473
-0.02006922635445363,-0.6200199096053555,0.4627521808582332
-0.02006297635445363,-0.6163638300558063,0.4590759520401473
-0.02005672635445363,-0.6163638300558063,0.4590759520401473
-0.02005047635445363,-0.6163638300558063,0.4590759520401473
-0.02004422635445363,-0.6200199096053571,0.4590759520401473
-0.02003797635445363,-0.6163638300558063,0.4590759520401473
-0.02003172635445363,-0.6163638300558063,0.4590759520401473
-0.02002547635445363,-0.6163638300558063,0.4590759520401473
-0.02001922635445363,-0.6163638300558063,0.4553997232220597
-0.02001297635445363,-0.6163638300558063,0.4590759520401473
-0.02000672635445363,-0.6163638300558063,0.4553997232220613
-0.02000047635445363,-0.6163638300558063,0.4590759520401473
-0.01999422635445363,2.824007026071372,0.4774570961305851
-0.01998797635445363,3.668561402017576,0.4884857825848479
-0.01998172635445363,3.664905322468026,0.4995144690391105
-0.01997547635445363,3.657593163368921,0.506866926675289
-0.01996922635445363,3.650281004269822,0.5142193843114609
-0.01996297635445363,3.63931276562117,0.5252480707657236
-0.01995672635445363,3.63200060652207,0.528924299583811
-0.01995047635445363,3.624688447422968,0.5362767572199862
-0.01994422635445363,3.617376288323864,0.5473054436742539
-0.01993797635445363,3.610064129224765,0.5583341301285116
-0.01993172635445363,3.602751970125664,0.5656865877646867
-0.01992547635445363,3.599095890576113,0.5693628165827743
-0.01991922635445363,3.595439811026563,0.580391503037037
-0.01991297635445363,3.59543981102656,0.591420189491303
-0.01990672635445363,3.588127651927461,0.5987726471274748
-0.01990047635445363,3.584471572377911,0.6024488759455624
-0.01989422635445363,3.588127651927461,0.6098013335817375
-0.01988797635445363,3.588127651927461,0.6208300200360002
-0.01988172635445363,3.584471572377911,0.6281824776721786
-0.01987547635445363,3.584471572377911,0.6355349353083505
-0.01986922635445363,3.584471572377911,0.6428873929445256
-0.01986297635445363,3.58081549282836,0.6465636217626132
-0.01985672635445363,3.584471572377911,0.6539160793987883
-0.01985047635445363,3.584471572377909,0.6649447658530543
-0.01984422635445363,3.58081549282836,0.6722972234892262
-0.01983797635445363,3.58081549282836,0.6833259099434889
-0.01983172635445363,3.58081549282836,0.6870021387615763
-0.01982547635445363,3.58081549282836,0.6943545963977515
-0.01981922635445362,3.58081549282836,0.70170705403393
-0.01981297635445363,3.58081549282836,0.7090595116701017
-0.01980672635445363,3.58081549282836,0.7200881981243644
-0.01980047635445363,3.58081549282836,0.7274406557605396
-0.01979422635445363,3.58081549282836,0.7347931133967147
-0.01978797635445362,3.58081549282836,0.7421455710328948
-0.01978172635445363,3.58081549282836,0.7531742574871525
-0.01977547635445363,3.58081549282836,0.7568504863052401
-0.01976922635445363,3.577159413278809,0.7642029439414152
-0.01976297635445363,3.58081549282836,0.775231630395678
-0.01975672635445362,3.584471572377909,0.7789078592137705
-0.01975047635445363,3.58081549282836,0.7899365456680282
-0.01974422635445363,3.58081549282836,0.7972890033042034
-0.01973797635445363,3.58081549282836,0.8046414609403785
-0.01973172635445363,3.58081549282836,0.8119939185765536
-0.01972547635445363,3.577159413278811,0.8230226050308113
-0.01971922635445363,3.58081549282836,0.8303750626669915
-0.01971297635445363,3.577159413278809,0.8377275203031666
-0.01970672635445363,3.58081549282836,0.8450799779393416
-0.01970047635445363,3.58081549282836,0.8524324355755168
-0.01969422635445363,3.577159413278811,0.8597848932116886
-0.01968797635445363,3.577159413278809,0.867137350847867
-0.01968172635445363,3.58081549282836,0.8744898084840422
-0.01967547635445363,3.58081549282836,0.8818422661202173
-0.01966922635445363,3.577159413278809,0.89287095257448
-0.01966297635445363,3.577159413278809,0.9002234102106518
-0.01965672635445363,3.58081549282836,0.9075758678468303
-0.01965047635445363,3.58081549282836,0.9149283254830054
-0.01964422635445363,3.58081549282836,0.9222807831191806
-0.01963797635445363,3.58081549282836,0.9296332407553557
-0.01963172635445363,3.58081549282836,0.9369856983915275
-0.01962547635445363,3.58081549282836,0.9480143848457935
-0.01961922635445363,3.577159413278809,0.9553668424819687
-0.01961297635445363,3.577159413278809,0.9590430713000562
-0.01960672635445363,3.58081549282836,0.9663955289362314
-0.01960047635445363,3.58081549282836,0.9774242153904891
-0.01959422635445363,3.58081549282836,0.9847766730266692
-0.01958797635445363,3.58081549282836,0.9921291306628442
-0.01958172635445363,3.58081549282836,0.9994815882990195
-0.01957547635445363,3.577159413278809,1.006834045935195
-0.01956922635445363,3.577159413278809,1.014186503571366
-0.01956297635445363,3.58081549282836,1.021538961207545
-0.01955672635445363,3.58081549282836,1.02889141884372
-0.01955047635445363,3.58081549282836,1.036243876479895
-0.01954422635445363,3.58081549282836,1.047272562934158
-0.01953797635445363,3.58081549282836,1.05462502057033
-0.01953172635445363,3.58081549282836,1.061977478206508
-0.01952547635445363,3.58081549282836,1.069329935842683
-0.01951922635445363,3.58081549282836,1.073006164660771
-0.01951297635445363,3.58081549282836,1.084034851115034
-0.01950672635445363,3.58081549282836,1.091387308751205
-0.01950047635445363,3.577159413278809,1.098739766387384
-0.01949422635445363,3.577159413278809,1.106092224023559
-0.01948797635445363,3.58081549282836,1.117120910477821
-0.01948172635445363,3.58081549282836,1.120797139295909
-0.01947547635445363,3.58081549282836,1.128149596932081
-0.01946922635445363,3.584471572377911,1.135502054568259
-0.01946297635445363,3.58081549282836,1.142854512204434
-0.01945672635445363,3.577159413278809,1.153883198658697
-0.01945047635445363,3.58081549282836,1.157559427476785
-0.01944422635445363,3.58081549282836,1.168588113931042
-0.01943797635445363,3.58081549282836,1.172264342749135
-0.01943172635445363,3.58081549282836,1.183293029203398
-0.01942547635445363,3.58081549282836,1.190645486839573
-0.01941922635445363,3.58081549282836,1.197997944475748
-0.01941297635445363,3.58081549282836,1.209026630930006
-0.01940672635445363,3.58081549282836,1.212702859748098
-0.01940047635445363,3.58081549282836,1.220055317384273
-0.01939422635445363,3.58081549282836,1.227407775020448
-0.01938797635445363,3.58081549282836,1.238436461474711
-0.01938172635445363,3.58081549282836,1.242112690292799
-0.01937547635445363,3.577159413278809,1.249465147928974
-0.01936922635445363,3.58081549282836,1.260493834383237
-0.01936297635445363,3.58081549282836,1.264170063201324
-0.01935672635445363,3.58081549282836,1.275198749655587
-0.01935047635445363,3.577159413278809,1.282551207291762
-0.01934422635445363,3.577159413278809,1.289903664927937
-0.01933797635445363,3.58081549282836,1.297256122564112
-0.01933172635445363,3.58081549282836,1.3009323513822
-0.01932547635445363,3.577159413278809,1.31563726665455
-0.01931922635445363,3.577159413278809,1.319313495472638
-0.01931297635445363,3.577159413278811,1.330342181926904
-0.01930672635445363,3.58081549282836,1.337694639563075
-0.01930047635445363,3.577159413278809,1.345047097199251
-0.01929422635445363,3.58081549282836,1.352399554835426
-0.01928797635445363,3.584471572377911,1.359752012471601
-0.01928172635445363,3.58081549282836,1.367104470107779
-0.01927547635445363,3.58081549282836,1.374456927743951
-0.01926922635445363,3.577159413278809,1.385485614198214
-0.01926297635445363,3.58081549282836,1.389161843016301
-0.01925672635445363,3.58081549282836,1.396514300652477
-0.01925047635445363,3.58081549282836,1.403866758288655
-0.01924422635445363,3.58081549282836,1.411219215924827
-0.01923797635445363,3.58081549282836,1.418571673561002
-0.01923172635445363,3.577159413278809,1.425924131197177
-0.01922547635445363,3.58081549282836,1.43695281765144
-0.01921922635445363,3.577159413278811,1.444305275287618
-0.01921297635445363,3.58081549282836,1.45165773292379
-0.01920672635445363,3.58081549282836,1.455333961741877
-0.01920047635445363,3.577159413278809,1.46636264819614
-0.01919422635445363,3.58081549282836,1.473715105832315
-0.01918797635445363,3.58081549282836,1.477391334650408
-0.01918172635445363,3.58081549282836,1.488420021104666
-0.01917547635445363,3.58081549282836,1.495772478740841
-0.01916922635445363,3.58081549282836,1.503124936377016
-0.01916297635445363,3.58081549282836,1.510477394013191
-0.01915672635445363,3.584471572377909,1.521506080467457
-0.01915047635445363,3.58081549282836,1.528858538103629
-0.01914422635445363,3.58081549282836,1.532534766921716
-0.01913797635445363,3.577159413278809,1.543563453375979
-0.01913172635445363,3.58081549282836,1.547239682194067
-0.01912547635445363,3.580815492828358,1.554592139830247
-0.01911922635445363,3.577159413278809,1.565620826284504
-0.01911297635445363,3.58081549282836,1.57297328392068
-0.01910672635445363,3.58081549282836,1.580325741556855
-0.01910047635445363,3.58081549282836,1.584001970374942
-0.01909422635445363,3.577159413278811,1.591354428011121
-0.01908797635445363,3.58081549282836,1.598706885647293
-0.01908172635445363,3.58081549282836,1.606059343283468
-0.01907547635445363,3.577159413278809,1.613411800919643
-0.01906922635445363,3.58081549282836,1.620764258555818
-0.01906297635445363,3.580815492828358,1.628116716191998
-0.01905672635445363,3.577159413278809,1.639145402646256
-0.01905047635445363,3.577159413278809,1.642821631464343
-0.01904422635445363,3.58081549282836,1.653850317918606
-0.01903797635445363,3.577159413278809,1.657526546736694
-0.01903172635445362,3.577159413278811,1.664879004372874
-0.01902547635445363,3.58081549282836,1.675907690827132
-0.01901922635445363,3.577159413278809,1.683260148463307
-0.01901297635445363,3.577159413278809,1.686936377281394
-0.01900672635445363,3.58081549282836,1.697965063735657
-0.01900047635445362,3.577159413278809,1.705317521371835
-0.01899422635445363,3.577159413278809,1.712669979008007
-0.01898797635445363,3.58081549282836,1.720022436644182
-0.01898172635445363,3.58081549282836,1.727374894280357
-0.01897547635445363,3.577159413278809,1.731051123098445
-0.01896922635445363,3.580815492828358,1.742079809552703
-0.01896297635445363,3.577159413278809,1.75310849600697
-0.01895672635445363,3.584471572377911,1.756784724825058
-0.01895047635445363,3.577159413278809,1.767813411279321
-0.01894422635445363,3.58081549282836,1.775165868915496
-0.01893797635445363,3.577159413278811,1.778842097733581
-0.01893172635445363,3.58081549282836,1.789870784187846
-0.01892547635445363,3.577159413278809,1.793547013005933
-0.01891922635445363,3.58081549282836,1.804575699460196
-0.01891297635445363,3.577159413278809,1.808251928278284
-0.01890672635445363,3.580815492828358,1.819280614732541
-0.01890047635445363,3.577159413278809,1.822956843550634
-0.01889422635445363,3.58081549282836,1.833985530004897
-0.01888797635445363,3.58081549282836,1.841337987641072
-0.01888172635445363,3.577159413278809,1.848690445277247
-0.01887547635445363,3.580815492828358,1.856042902913419
-0.01886922635445363,3.577159413278809,1.863395360549597
-0.01886297635445363,3.58081549282836,1.870747818185772
-0.01885672635445363,3.577159413278809,1.878100275821948
-0.01885047635445363,3.58081549282836,1.881776504640035
-0.01884422635445363,3.58081549282836,1.892805191094293
-0.01883797635445363,3.58081549282836,1.900157648730473
-0.01883172635445363,3.58081549282836,1.907510106366648
-0.01882547635445363,3.58081549282836,1.914862564002823
-0.01881922635445363,3.58081549282836,1.922215021638998
-0.01881297635445363,3.58081549282836,1.925891250457084
-0.01880672635445363,3.58081549282836,1.936919936911349
-0.01880047635445363,3.58081549282836,1.947948623365611
-0.01879422635445363,3.58081549282836,1.951624852183699
-0.01878797635445363,3.58081549282836,1.962653538637962
-0.01878172635445363,3.577159413278811,1.966329767456047
-0.01877547635445363,3.58081549282836,1.977358453910312
-0.01876922635445363,3.58081549282836,1.984710911546487
-0.01876297635445363,3.58081549282836,1.988387140364575
-0.01875672635445363,3.58081549282836,1.999415826818837
-0.01875047635445363,3.577159413278811,2.003092055636923
-0.01874422635445363,3.577159413278809,2.0104445132731
-0.01873797635445363,3.58081549282836,2.021473199727363
-0.01873172635445363,3.58081549282836,2.02514942854545
-0.01872547635445363,3.58081549282836,2.032501886181625
-0.01871922635445363,3.58081549282836,2.039854343817797
-0.01871297635445363,3.58081549282836,2.047206801453975
-0.01870672635445363,3.58081549282836,2.05455925909015
-0.01870047635445363,3.577159413278809,2.061911716726326
-0.01869422635445363,3.58081549282836,2.069264174362501
-0.01868797635445363,3.58081549282836,2.076616631998673
-0.01868172635445363,3.58081549282836,2.083969089634851
-0.01867547635445363,3.577159413278809,2.094997776089114
-0.01866922635445363,3.577159413278809,2.098674004907202
-0.01866297635445363,3.58081549282836,2.106026462543376
-0.01865672635445363,3.577159413278811,2.113378920179548
-0.01865047635445363,3.58081549282836,2.120731377815727
-0.01864422635445363,3.58081549282836,2.128083835451902
-0.01863797635445363,3.58081549282836,2.135436293088077
-0.01863172635445363,3.58081549282836,2.142788750724252
-0.01862547635445363,3.58081549282836,2.146464979542338
-0.01861922635445363,3.58081549282836,2.157493665996602
-0.01861297635445363,3.58081549282836,2.164846123632778
-0.01860672635445363,3.58081549282836,2.17587481008704
-0.01860047635445363,3.58081549282836,2.179551038905128
-0.01859422635445363,3.58081549282836,2.183227267723216
-0.01858797635445363,3.58081549282836,2.197932182995566
-0.01858172635445363,3.58081549282836,2.201608411813653
-0.01857547635445363,3.58081549282836,2.205284640631741
-0.01856922635445363,3.584471572377911,2.216313327086004
-0.01856297635445363,3.58081549282836,2.219989555904091
-0.01855672635445363,3.584471572377911,2.231018242358354
-0.01855047635445363,3.58081549282836,2.234694471176441
-0.01854422635445363,3.58081549282836,2.242046928812616
-0.01853797635445363,3.577159413278809,2.253075615266879
-0.01853172635445363,3.577159413278809,2.260428072903054
-0.01852547635445363,3.58081549282836,2.264104301721147
